SecId,Name,PriceCurrency,StarRatingM255,SustainabilityRank,CategoryName,Yield_M12,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM36,GBRReturnM60,GBRReturnM120,OngoingCostActual,PerformanceFeeActual,TransactionFeeActual,FundTNAV,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,ReturnProfilePreservation,Size,Investment_Type,Curr_CHF,Curr_DKK,Curr_EUR,Curr_GBP,Curr_GBX,Curr_JPY,Curr_NOK,Curr_PLN,Curr_SEK,Curr_SGD,Curr_USD,Cat_Denmark Equity,Cat_Europe Equity Income,Cat_Europe Flex-Cap Equity,Cat_Europe Large-Cap Blend Equity,Cat_Europe Large-Cap Growth Equity,Cat_Europe Large-Cap Value Equity,Cat_Europe Mid-Cap Equity,Cat_Europe Small-Cap Equity,Cat_Europe ex-UK Equity,Cat_Europe ex-UK Small/Mid-Cap Equity,Cat_Eurozone Flex-Cap Equity,Cat_Eurozone Large-Cap Equity,Cat_Eurozone Mid-Cap Equity,Cat_France Small/Mid-Cap Equity,Cat_Germany Equity,Cat_Global Equity Income,Cat_Global Flex-Cap Equity,Cat_Global Large-Cap Blend Equity,Cat_Italy Equity,Cat_Long/Short Equity - Europe,Cat_Nordic Equity,Cat_Nordic Small/Mid-Cap Equity,Cat_Norway Equity,Cat_Property - Indirect Europe,Cat_Sector Equity Consumer Goods \u0026 Services,Cat_Sector Equity Ecology,Cat_Sector Equity Natural Resources,Cat_Sector Equity Technology,Cat_Spain Equity,Cat_Sweden Equity,Cat_Switzerland Equity,Cat_Switzerland Small/Mid-Cap Equity,Cat_UK Equity Income,Cat_UK Flex-Cap Equity,Cat_UK Large-Cap Equity,Cat_UK Mid-Cap Equity,Cat_UK Small-Cap Equity,FundType,Type_A,Type_B,Type_C,Type_I,Type_M,Type_P,Type_R
F000003W5M,LF Lindsell Train UK Equity Acc,GBX,5,5,UK Flex-Cap Equity,1.6474,0.0,0.07,9.62,7.83,6.92,6.64,10.75,12.44,0.64,0.0,0.08,6631851156.0,18342.67201,1,4.79,0.67,60.44,13.94,0.48,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,M,0,0,0,0,1,0,0
F0GBR053Y9,LF Majedie UK Equity B Acc,GBP,4,4,UK Large-Cap Equity,1.8304099999999999,-0.28,0.83,8.99,14.12,12.14,1.83,6.97,8.51,0.0,0.0,0.3,992902689.0,9157.9732,3,-0.19,1.04,94.39,17.34,0.15,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B,0,1,0,0,0,0,0
F00000OUPM,LF Majedie UK Equity X Acc,GBP,4,4,UK Large-Cap Equity,1.30538,-0.29,0.77,8.82,13.76,11.83,1.12,6.21,7.67,0.65,0.0,0.3,992902689.0,9157.9732,3,-0.89,1.04,94.38,17.34,0.11,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,P,0,0,0,0,0,1,0
F0GBR06KKK,LF Majedie UK Focus B,GBP,5,5,UK Large-Cap Equity,1.8289900000000001,0.05,-0.04,6.64,11.3,9.27,3.9,8.9,11.04,0.0,0.0,0.52,781539633.0,7639.16985,4,1.51,1.04,88.26,17.81,0.24,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B,0,1,0,0,0,0,0
F00000OUPO,LF Majedie UK Focus X Acc,GBP,4,5,UK Large-Cap Equity,1.12663,0.03,-0.12,6.42,10.84,8.87,2.86,7.6,9.48,0.85,0.0,0.52,781539633.0,7639.16985,4,0.51,1.03,88.25,17.8,0.19,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,P,0,0,0,0,0,1,0
F0GBR04GTH,Liontrust Income A Acc GBP,GBP,3,4,UK Equity Income,4.945530000000001,0.24,0.09,6.07,11.16,10.85,1.63,6.86,6.01,1.73,0.0,0.88,408363343.0,36741.08601,2,-0.16,0.96,90.65,16.36,0.15,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,0,0,0,0,0,0
F00000OWFK,Liontrust Income C Acc GBP,GBP,4,4,UK Equity Income,4.90846,0.25,0.16,6.3,11.63,11.26,2.51,7.78,6.78,0.88,0.0,0.88,408363343.0,36741.08601,2,0.68,0.96,90.66,16.37,0.2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C,0,0,1,0,0,0,0
F00000P5TW,Liontrust MA UK Equity A Acc,GBX,3,4,UK Large-Cap Equity,2.00153,0.06,1.52,8.45,12.6,9.18,2.65,6.61,6.75,0.96,0.0,0.02,120693367.0,10909.61917,4,1.05,1.06,87.72,18.34,0.22,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
F0GBR04MZL,Liontrust MA UK Equity R Acc,GBX,3,4,UK Large-Cap Equity,1.6084399999999999,0.05,1.46,8.26,12.52,9.0,2.03,5.93,6.13,1.88,0.0,0.02,120693367.0,10909.61917,4,0.45,1.06,87.62,18.33,0.18,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,R,0,0,0,0,0,0,1
F00000SK3U,Liontrust MA UK Equity S Acc,GBX,3,4,UK Large-Cap Equity,2.17469,0.07,1.54,8.51,12.68,9.33,2.85,6.83,6.83,0.9,0.0,0.02,120693367.0,10909.61917,4,1.24,1.06,87.62,18.35,0.23,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,P,0,0,0,0,0,1,0
F0GBR053N0,Liontrust Sust Fut UK Gr 2 Net Acc,GBX,5,4,UK Flex-Cap Equity,0.65032,0.05,-0.21,6.95,12.04,7.66,9.38,12.56,10.94,0.87,0.0,0.08,1016105307.0,4132.7723399999995,2,7.45,1.01,81.82,17.99,0.57,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,P,0,0,0,0,0,1,0
F0GBR06HWQ,Liontrust Sust Fut UK Gr 3 Net Acc,GBX,5,4,UK Flex-Cap Equity,0.99236,0.06,-0.17,7.06,12.27,7.86,9.86,13.04,11.42,0.45,0.0,0.08,1016105307.0,4132.7723399999995,2,7.9,1.01,81.78,17.99,0.59,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,P,0,0,0,0,0,1,0
F00000P7AC,Liontrust UK Ethical 2 Net Acc,GBX,5,5,UK Flex-Cap Equity,0.7783899999999999,0.43,0.21,8.41,14.82,9.53,11.25,13.57,11.49,0.82,0.0,0.02,866611261.0,3212.78874,3,9.0,1.12,85.11,19.67,0.61,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,P,0,0,0,0,0,1,0
F0GBR04S8U,M\u0026G Dividend GBP A Acc,GBX,2,2,UK Equity Income,2.82768,-0.11,0.46,8.55,15.3,14.22,1.62,3.95,5.04,1.18,0.0,0.09,1035329084.0,11477.3092,4,-0.46,1.13,92.32,19.09,0.14,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,0,0,0,0,0,0
F00000OO5L,M\u0026G Dividend GBP I Acc,GBX,3,2,UK Equity Income,3.2238,-0.1,0.5,8.66,15.56,14.44,2.22,4.63,5.77,0.68,0.0,0.09,1035329084.0,11477.3092,4,0.13,1.13,92.33,19.09,0.17,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,I,0,0,0,1,0,0,0
F00000OO5M,M\u0026G Dividend GBP R Acc,GBX,3,2,UK Equity Income,3.02936,-0.1,0.48,8.59,15.4,14.31,1.96,4.37,5.53,0.93,0.0,0.09,1035329084.0,11477.3092,4,-0.12,1.13,92.33,19.09,0.16,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,0,0,0,1
F0GBR04JJG,M\u0026G Dividend GBP X Acc,GBX,2,2,UK Equity Income,2.83237,-0.11,0.47,8.55,15.31,14.22,1.62,3.95,5.04,1.18,0.0,0.09,1035329084.0,11477.3092,4,-0.46,1.13,92.32,19.09,0.14,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P,0,0,0,0,0,1,0
F0GBR04GHM,M\u0026G Equity Investment for Chrts GBP Acc,GBX,4,2,UK Equity Income,4.00023,0.47,0.05,7.87,15.88,15.36,3.62,6.92,8.11,0.52,0.0,0.02,1005631970.0,9853.08637,2,1.43,1.07,92.86,17.92,0.24,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,M,0,0,0,0,1,0,0
F0GBR04S9M,M\u0026G Index Tracker GBP A Acc,GBX,3,3,UK Large-Cap Equity,2.16893,0.05,0.13,8.07,11.99,11.52,1.86,6.76,6.35,0.45,0.0,0.03,525859929.0,21911.04885,3,-0.35,1.04,96.0,17.1,0.15,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
F0GBR04S95,M\u0026G Recovery GBP A Acc,GBX,1,1,UK Flex-Cap Equity,0.20257,-0.27,0.13,4.76,11.52,14.45,-3.77,3.87,1.97,1.32,0.0,-0.05,1642678855.0,4045.69931,4,-4.6,1.49,83.8,26.32,-0.02,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A,1,0,0,0,0,0,0
F000005JRK,M\u0026G Recovery GBP I Acc,GBX,1,1,UK Flex-Cap Equity,0.6018399999999999,-0.26,0.16,4.86,11.77,14.66,-3.21,4.55,2.67,0.82,0.0,-0.05,1642678855.0,4045.69931,4,-4.02,1.49,83.81,26.32,0.0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,I,0,0,0,1,0,0,0
F000013D2J,M\u0026G Recovery GBP PP Acc,GBP,1,1,UK Flex-Cap Equity,0.76037,-0.26,0.17,4.88,11.84,14.73,-3.08,4.63,2.71,0.62,0.0,-0.05,1642678855.0,4045.69931,4,-3.88,1.49,83.82,26.33,0.01,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,M,0,0,0,0,1,0,0
F00000OO8B,M\u0026G Recovery GBP R Acc,GBX,1,1,UK Flex-Cap Equity,0.40293,-0.26,0.15,4.8,11.64,14.55,-3.45,4.29,2.33,1.07,0.0,-0.05,1642678855.0,4045.69931,4,-4.26,1.49,83.8,26.32,-0.01,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,0,0,0,1
F0GBR04JI4,M\u0026G Recovery GBP X Acc,GBX,1,1,UK Flex-Cap Equity,0.20257,-0.27,0.13,4.76,11.53,14.45,-3.77,3.87,1.97,1.32,0.0,-0.05,1642678855.0,4045.69931,4,-4.6,1.49,83.8,26.32,-0.02,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,P,0,0,0,0,0,1,0
F0GBR04S97,M\u0026G Smaller Companies GBP A Acc,GBX,2,3,UK Small-Cap Equity,0.0,-2.12,0.45,14.82,24.32,16.68,8.12,11.87,10.68,1.35,0.0,0.12,320863140.0,866.079,3,1.28,0.89,87.31,22.79,0.49,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,1,0,0,0,0,0,0
F00000OO8D,M\u0026G Smaller Companies GBP I Acc,GBX,3,3,UK Small-Cap Equity,0.23853000000000002,-2.11,0.48,14.93,24.47,16.79,8.71,12.58,11.27,0.85,0.0,0.12,320863140.0,866.079,3,1.83,0.89,87.24,22.8,0.51,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I,0,0,0,1,0,0,0
F00000OO8F,M\u0026G Smaller Companies GBP R Acc,GBX,3,3,UK Small-Cap Equity,0.058120000000000005,-2.11,0.46,14.86,24.32,16.66,8.44,12.3,11.02,1.11,0.0,0.12,320863140.0,866.079,3,1.58,0.89,87.24,22.79,0.5,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,R,0,0,0,0,0,0,1
F0GBR04JO9,M\u0026G Smaller Companies GBP X Acc,GBX,2,3,UK Small-Cap Equity,0.0,-2.11,0.45,14.82,24.23,16.59,8.08,11.85,10.67,1.35,0.0,0.12,320863140.0,866.079,3,1.24,0.89,87.27,22.8,0.49,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,0,0,0,0,0,1,0
F0GBR04S98,M\u0026G UK Select GBP A Acc,GBX,4,2,UK Large-Cap Equity,0.9082100000000001,-0.58,0.98,7.48,10.23,6.54,4.57,7.76,6.94,1.2,0.0,0.14,556768207.0,7414.8761700000005,3,2.9,0.96,87.97,16.62,0.33,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
F00000OO8L,M\u0026G UK Select GBP I Acc,GBX,5,2,UK Large-Cap Equity,1.37212,-0.57,1.02,7.58,10.47,6.74,5.18,8.47,7.58,0.7,0.0,0.14,556768207.0,7414.8761700000005,3,3.48,0.96,87.97,16.62,0.37,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,I,0,0,0,1,0,0,0
F00000OO8N,M\u0026G UK Select GBP R Acc,GBX,4,2,UK Large-Cap Equity,1.14786,-0.58,1.0,7.52,10.33,6.62,4.92,8.2,7.34,0.95,0.0,0.14,556768207.0,7414.8761700000005,3,3.23,0.96,87.98,16.62,0.35,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,R,0,0,0,0,0,0,1
F0GBR04JLW,M\u0026G UK Select GBP X Acc,GBX,4,2,UK Large-Cap Equity,0.9082100000000001,-0.58,0.98,7.48,10.23,6.54,4.57,7.76,6.94,1.2,0.0,0.14,556768207.0,7414.8761700000005,3,2.9,0.96,87.97,16.62,0.33,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,P,0,0,0,0,0,1,0
F00000VEBL,Majedie Asset Management UK Eq GBP A Acc,GBP,3,4,UK Large-Cap Equity,0.0,-0.31,0.85,8.56,13.21,11.38,0.11,5.2,6.88,1.65,0.0,0.25,57835299.0,9496.51425,3,-1.88,1.06,94.26,17.58,0.06,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
F00000TULL,Majedie Asset Management UK Eq GBP Z Acc,GBP,3,4,UK Large-Cap Equity,0.0,-0.29,0.92,8.78,13.68,11.8,0.92,6.03,7.41,0.8,0.0,0.25,57835299.0,9496.51425,3,-1.08,1.06,94.26,17.59,0.1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,R,0,0,0,0,0,0,1
F0GBR06M5A,Man GLG Income Professional Acc C,GBX,4,2,UK Equity Income,4.24598,-0.07,-0.62,8.02,14.54,12.52,1.63,8.04,8.27,0.9,0.0,0.87,1780432513.0,8892.1822,5,-0.08,1.28,93.07,21.53,0.16,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C,0,0,1,0,0,0,0
F0GBR04S8K,Man GLG Income Retail Acc A,GBX,3,2,UK Equity Income,4.263809999999999,-0.07,-0.66,7.84,14.13,12.14,0.88,7.3,7.58,1.65,0.0,0.87,1780432513.0,8892.1822,5,-0.82,1.28,93.13,21.52,0.13,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,0,0,0,0,0,0
F0GBR050JO,Marks \u0026 Spencer UK 100 Comp Acc,GBX,2,2,UK Large-Cap Equity,1.8854099999999998,0.27,1.03,7.03,9.8,10.28,0.71,5.92,5.25,1.2,0.0,0.25,264225666.0,34169.69588,4,-1.51,1.04,92.84,17.38,0.08,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,M,0,0,0,0,1,0,0
F00000O7XO,Merian UK Equity Income I GBP Acc,GBP,3,1,UK Equity Income,2.87994,0.42,0.37,7.71,19.09,16.56,3.21,6.44,8.03,0.9,0.0,0.09,43227665.0,9547.744,5,1.19,1.32,91.68,22.24,0.22,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,I,0,0,0,1,0,0,0
F0GBR04E51,Merian UK Equity Income L GBP Acc,GBP,3,1,UK Equity Income,2.8923099999999997,0.39,0.28,7.49,18.63,16.16,2.45,5.65,7.34,1.65,0.0,0.09,43227665.0,9547.744,4,0.43,1.32,91.74,22.21,0.18,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P,0,0,0,0,0,1,0
F0GBR04FI9,MFM Bowland,GBX,4,2,UK Small-Cap Equity,0.45866999999999997,0.69,0.12,12.54,15.17,16.18,11.79,16.46,11.22,0.8,0.0,0.29,23884914.0,5114.553779999999,1,6.29,0.52,55.74,16.59,0.73,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,M,0,0,0,0,1,0,0
F0GBR04CHR,MFM UK Primary Opportunities A Acc,GBX,3,2,UK Flex-Cap Equity,0.60642,-0.26,0.06,8.3,19.07,15.26,5.72,9.74,6.59,1.62,0.0,0.08,26672427.0,3916.47664,2,3.83,1.11,92.73,18.57,0.37,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A,1,0,0,0,0,0,0
F0GBR04CHN,MFM UK Primary Opportunities B Acc,GBX,4,2,UK Flex-Cap Equity,0.9990000000000001,-0.25,0.1,8.44,19.37,15.51,6.25,10.28,7.1,1.12,0.0,0.08,26672427.0,3916.47664,3,4.32,1.11,92.74,18.57,0.4,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,B,0,1,0,0,0,0,0
F00000PBF9,MFM UK Primary Opportunities P Acc,GBX,4,2,UK Flex-Cap Equity,1.18016,-0.24,0.12,8.5,19.52,15.63,6.52,10.56,7.15,0.87,0.0,0.08,26672427.0,3916.47664,3,4.58,1.11,92.73,18.58,0.41,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,P,0,0,0,0,0,1,0
F0GBR04KO2,MFS Meridian UK Equity A1 GBP,GBP,2,3,UK Large-Cap Equity,0.0,0.48,0.0,7.23,10.15,9.8,1.94,5.41,5.44,1.95,0.0,0.2,30733683.0,13127.046040000001,1,-0.14,0.93,95.52,15.33,0.16,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
F0GBR05ZTJ,MFS Meridian UK Equity A1 USD,USD,3,3,UK Large-Cap Equity,0.0,0.42,0.96,9.57,16.41,13.56,3.75,4.95,3.88,1.95,0.0,0.2,30733683.0,13127.046040000001,1,-0.12,0.91,94.57,15.13,0.16,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,0,0,0,0,0,0
F0GBR059QG,MFS Meridian UK Equity I1 GBP,GBP,4,3,UK Large-Cap Equity,0.0,0.5,0.07,7.48,10.7,10.37,3.1,6.62,6.6,0.82,0.0,0.2,30733683.0,13127.046040000001,1,1.01,0.93,95.5,15.36,0.23,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,I,0,0,0,1,0,0,0
F00000M0TW,MFS Meridian UK Equity W1 GBP,GBP,3,3,UK Large-Cap Equity,0.0,0.48,0.05,7.41,10.62,10.3,2.98,6.51,6.46,0.93,0.0,0.2,30733683.0,13127.046040000001,1,0.92,0.93,95.49,15.36,0.23,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,P,0,0,0,0,0,1,0
F00000IRPR,MI Brompton UK Recovery Trust Acc,GBP,3,4,UK Flex-Cap Equity,0.52896,-0.02,-0.5,7.63,14.43,11.76,2.79,8.2,7.95,1.66,0.0,0.11,10879213.0,2846.61307,2,1.16,1.07,91.83,18.05,0.23,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,M,0,0,0,0,1,0,0
F0000003BI,MI Charles Stanley Equity A Acc,GBX,4,4,UK Flex-Cap Equity,1.5610899999999999,-0.15,1.6,9.71,7.52,5.27,5.98,8.22,7.42,0.2,0.0,0.03,10950346.0,13217.69897,1,4.33,0.84,79.95,15.29,0.43,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A,1,0,0,0,0,0,0
F000002DGO,MI Charles Stanley UK \u0026 Intl Gr A Acc,GBX,2,3,Global Large-Cap Blend Equity,1.13133,0.32,0.16,7.62,8.58,8.74,5.01,8.34,7.79,1.47,0.0,0.01,110712147.0,32709.0545,4,-6.66,1.07,95.33,15.61,0.36,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,0,0,0,0,0,0
F000003W55,MI Chelverton UK Equity Income A Acc,GBX,3,1,UK Equity Income,2.28189,0.87,1.49,11.71,22.89,18.94,0.89,6.93,9.52,1.64,0.0,0.21,537337833.0,738.31872,5,-0.46,1.4,83.65,24.77,0.14,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,0,0,0,0,0,0
F000003W54,MI Chelverton UK Equity Income B Acc,GBX,4,1,UK Equity Income,2.28281,0.88,1.56,11.93,23.4,19.33,1.66,7.74,10.79,0.89,0.0,0.21,537337833.0,738.31872,5,0.3,1.4,83.65,24.78,0.17,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B,0,1,0,0,0,0,0
