SecId,Name,PriceCurrency,TenforeId,LegalName,ClosePrice,StarRatingM255,SustainabilityRank,QuantitativeRating,CategoryName,Yield_M12,GBRReturnD1,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM12,GBRReturnM36,GBRReturnM60,GBRReturnM120,MaxFrontEndLoad,OngoingCostActual,PerformanceFeeActual,TransactionFeeActual,MaximumExitCostAcquired,FeeLevel,ManagerTenure,MaxDeferredLoad,FundTNAV,EquityStyleBox,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,InvestorTypeRetail,InvestorTypeProfessional,InvestorTypeEligibleCounterparty,ExpertiseBasic,ExpertiseAdvanced,ExpertiseInformed,ReturnProfilePreservation,ReturnProfileGrowth,ReturnProfileIncome,ReturnProfileHedging,ReturnProfileOther,TrackRecordExtension
F000001W50,L\u0026G Growth I Acc,GBX,52.8.GB00B28PVN01,Legal \u0026 General Growth Trust I Class Accumulation,155,3,4,3,UK Flex-Cap Equity,0.4645,0.45,-0.32,0.58,7.64,12.97,7.64,19.41,5.88,10.94,9.11,0,0.78,0,1.05,0,,7.92,,300107928,6,4540.77693,4,5.36,1.3,66.78,25.81,0.35,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR05PUD,L\u0026G Growth R Acc,GBX,52.8.GB00B032BQ58,Legal \u0026 General Growth Trust R Class Accumulation,138.5,3,4,2,UK Flex-Cap Equity,0,0.44,-0.29,0.58,7.45,12.6,7.36,18.68,5.13,10.09,8.2,0,1.46,0,1.05,0,aboveAvg,7.92,,300107928,6,4540.77693,4,4.64,1.3,66.76,25.85,0.32,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000QTM7,L\u0026G UK 100 Index C Acc,GBX,52.8.GB00BG0QPG09,Legal \u0026 General UK 100 Index Trust C Class Accumulation,245,3,2,,UK Large-Cap Equity,2.97238,0.08,0.04,-0.04,7.55,10.66,11.06,13.06,1.14,6.44,,0,0.07,0,-0.16,0,,7.75,,1219423490,1,35119.90157,2,-1.13,0.97,96.12,15.93,0.1,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000OZTW,L\u0026G UK 100 Index F Acc,GBX,52.8.GB00B84QR978,Legal \u0026 General UK 100 Index Trust F Class Accumulation,230.6,3,2,,UK Large-Cap Equity,2.72924,0.09,0.04,-0.04,7.51,10.49,10.92,11.83,0.85,6.04,,0,0.35,0,-0.16,0,belowAvg,7.75,,1219423490,1,35119.90157,2,-1.42,0.98,96.45,16.21,0.08,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR06I71,L\u0026G UK 100 Index I Acc,GBX,52.8.GB00B0CNH502,Legal \u0026 General UK 100 Index Trust I Class Accumulation,244.1,3,2,,UK Large-Cap Equity,2.93731,0.08,0.04,-0.04,7.58,10.65,11.06,13.01,1.1,6.4,5.74,0,0.11,0,-0.16,0,,7.75,,1219423490,1,35119.90157,2,-1.17,0.96,96.31,15.89,0.09,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR0602H,L\u0026G UK 100 Index R Acc,GBX,52.8.GB00B0CNH726,Legal \u0026 General UK 100 Index Trust R Class Accumulation,222.8,3,2,,UK Large-Cap Equity,2.60144,0.04,0,-0.09,7.43,10.41,10.85,11.68,0.71,5.85,5.12,0,0.49,0,-0.16,0,belowAvg,7.75,,1219423490,1,35119.90157,2,-1.55,0.99,96.18,16.26,0.07,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR04RQ2,L\u0026G UK 350 Index A Acc,GBX,52.8.GB0000179696,Legal \u0026 General UK 350 Index Fund A Class Accumulation,178.6,3,3,4,UK Large-Cap Equity,2.03588,0,0,0,7.79,11.42,11.07,15.08,1.56,6.17,5.46,0,0.55,0,0.02,0,belowAvg,7.75,,134225277,1,23520.13463,3,-0.63,1.03,97.21,16.91,0.13,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0000102YE,L\u0026G UK Equity Income C Acc,GBX,52.8.GB00BF5DVC72,Legal \u0026 General UK Equity Income Fund C Class Accumulation,51.43,2,3,2,UK Equity Income,2.86495,-0.08,0.57,-0.25,6.99,15.57,13.91,20.9,-0.81,,,0,0.5,0,0.42,0,,3.67,,244430385,1,14182.2868,5,-2.69,1.4,91.16,23.74,0.05,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000MAI0,L\u0026G UK Equity Income F Acc,GBX,52.8.GB00B58NZK05,Legal \u0026 General UK Equity Income Fund F Class Accumulation,83.42,1,3,2,UK Equity Income,2.87332,-0.08,0.54,-0.31,6.84,15.25,13.64,20.24,-1.33,3.07,,0,1.03,0,0.42,0,avg,3.67,,244430385,1,14182.2868,4,-3.2,1.4,91.16,23.73,0.03,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000MAHY,L\u0026G UK Equity Income I Acc,GBX,52.8.GB00B6HBD759,Legal \u0026 General UK Equity Income Fund I Class Accumulation,86.43,2,3,2,UK Equity Income,2.86956,-0.08,0.56,-0.28,6.91,15.41,13.78,20.54,-1.08,3.38,5.54,0,0.78,0,0.42,0,,3.67,,244430385,1,14182.2868,4,-2.95,1.4,91.17,23.73,0.04,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000MA49,L\u0026G UK Equity Income R Acc,GBX,52.8.GB00B5VZFY75,Legal \u0026 General UK Equity Income Fund R Class Accumulation,79.55,1,3,2,UK Equity Income,2.88032,-0.09,0.54,-0.34,6.74,15.02,13.43,19.77,-1.78,2.58,4.68,0,1.46,0,0.42,0,aboveAvg,3.67,,244430385,1,14182.2868,4,-3.66,1.4,91.18,23.73,0.01,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000QTM9,L\u0026G UK Index C Acc,GBX,52.8.GB00BG0QPJ30,Legal \u0026 General UK Index Trust C Class Accumulation,339.4,4,3,,UK Large-Cap Equity,2.57928,0.03,0.03,0.12,8.05,12.05,11.61,16.39,2.3,7.1,,0,0.1,0,0.03,0,,7.75,,6797077148,1,21945.5144,3,-0.08,1.02,96.44,16.82,0.16,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000OZTY,L\u0026G UK Index F Acc,GBX,52.8.GB00B7XPB741,Legal \u0026 General UK Index Trust F Class Accumulation,326.4,3,3,,UK Large-Cap Equity,2.39554,0.06,0.06,0.12,8.01,11.93,11.51,16.16,2.06,6.72,,0,0.34,0,0.03,0,belowAvg,7.75,,6797077148,1,21945.5144,3,-0.32,1.04,97,17.06,0.15,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0000102YI,L\u0026G UK Index H Acc,GBX,52.8.GB00BYZKH783,Legal \u0026 General UK Index Trust H Class Accumulation,57.27,3,3,,UK Large-Cap Equity,2.57993,0.03,0.03,0.12,8.06,12.05,11.59,15.42,2.11,,,0,0.1,0,0.03,0,low,7.75,,6797077148,1,21945.5144,3,-0.1,1.03,96.88,16.88,0.16,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR06HX1,L\u0026G UK Index I Acc,GBX,52.8.GB00B0CNGN12,Legal \u0026 General UK Index Trust I Class Accumulation,338.2,3,3,,UK Large-Cap Equity,2.54928,0.03,0.03,0.12,8.05,12.02,11.58,16.34,2.26,7.06,6.62,0,0.14,0,0.03,0,,7.75,,6797077148,1,21945.5144,3,-0.14,1.02,97.58,16.76,0.16,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR04C2Y,L\u0026G UK Index R Acc,GBX,52.8.GB0001036531,Legal \u0026 General UK Index Trust R Class Accumulation,319,3,3,,UK Large-Cap Equity,2.2557,0.03,0.03,0.09,7.95,11.85,11.38,15.96,1.88,6.61,6.2,0,0.52,0,0.03,0,belowAvg,7.75,,6797077148,1,21945.5144,2,-0.5,1,96.74,16.4,0.14,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000U46L,L\u0026G UK Mid Cap Index C Acc,GBX,52.8.GB00BQ1JYV63,Legal \u0026 General UK MID Cap Index Fund C Class Accumulation,68.01,2,4,4,UK Mid-Cap Equity,1.40241,-0.04,0.19,1.34,9.87,19.46,14.75,28.05,4,,,0,0.09,0,0.1,0,low,4.42,,446277297,5,2421.36722,4,-0.3,1.03,98.22,22.92,0.27,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000U46N,L\u0026G UK Mid Cap Index I Acc,GBX,52.8.GB00BQ1JYX87,Legal \u0026 General UK MID Cap Index Fund I Class Accumulation,67.83,2,4,4,UK Mid-Cap Equity,1.36988,-0.06,0.18,1.31,9.85,19.42,14.71,29.42,3.93,,,0,0.15,0,0.1,0,low,4.42,,446277297,5,2421.36722,3,-0.38,1.02,98.35,22.76,0.27,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR04DTS,L\u0026G UK Select Equity A Acc,GBX,52.8.GB0006245749,Legal \u0026 General UK Select Equity Fund A Class Accumulation,396.2,2,3,2,UK Large-Cap Equity,0.05049,0.2,-0.2,1.12,7.6,12.68,9.63,20.17,2.12,6.86,6.44,0,1.37,0,0.93,0,aboveAvg,3,,355769863,6,5349.54686,5,0.43,1.25,81.52,22.41,0.17,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000OUU2,L\u0026G UK Select Equity I Acc,GBX,52.8.GB00B8F72V68,Legal \u0026 General UK Select Equity Fund I Class Accumulation,421.8,3,3,2,UK Large-Cap Equity,0.52848,0.21,-0.19,1.18,7.77,13.02,9.93,20.89,2.73,7.49,7.11,0,0.78,0,0.93,0,,3,,355769863,6,5349.54686,5,1.02,1.25,81.59,22.4,0.2,1,1,1,1,1,1,3,1,3,3,2,FALSE
F000002JUH,L\u0026G UK Select Equity R Acc,GBX,52.8.GB00B3KTR406,Legal \u0026 General UK Select Equity Fund R Class Accumulation,393.7,2,3,2,UK Large-Cap Equity,0.05051,0.23,-0.18,1.13,7.63,12.71,9.67,20.18,2.13,6.74,6.38,0,1.37,0,0.93,0,aboveAvg,3,,355769863,6,5349.54686,5,0.43,1.25,81.52,22.4,0.17,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0000102YG,L\u0026G UK Smaller Companies C Acc,GBX,52.8.GB00BF5DVF04,Legal \u0026 General UK Smaller Companies Trust C Class Accumulation,63.5,2,1,2,UK Small-Cap Equity,0.73111,-0.05,0.87,4.27,16.79,26.97,21.3,41.8,5.98,,,0,0.6,0,0.07,0,,19.92,,300990515,9,1034.55778,2,-1.93,0.8,87.44,20.47,0.34,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000OKH9,L\u0026G UK Smaller Companies F Acc,GBX,52.8.GB00B7H0ZW89,Legal \u0026 General UK Smaller Companies Trust F Class Accumulation,1401,1,1,2,UK Small-Cap Equity,0.47908,-0.07,0.86,4.24,16.65,26.67,21.09,41.24,5.53,7.85,,0,1.03,0,0.07,0,belowAvg,19.92,,300990515,9,1034.55778,2,-2.38,0.8,87.5,20.5,0.32,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000OKFC,L\u0026G UK Smaller Companies I Acc,GBX,52.8.GB00B7LFF300,Legal \u0026 General UK Smaller Companies Trust I Class Accumulation,1444,2,1,2,UK Small-Cap Equity,0.58945,0,0.91,4.26,16.73,26.89,21.24,41.57,5.81,8.17,10.48,0,0.78,0,0.07,0,,19.92,,300990515,9,1034.55778,2,-2.12,0.8,87.42,20.49,0.33,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0GBR05PUB,L\u0026G UK Smaller Companies R Acc,GBX,52.8.GB00B032C178,Legal \u0026 General UK Smaller Companies Trust R Class Accumulation,1315,2,1,2,UK Small-Cap Equity,0.31748,0,0.84,4.2,16.58,26.44,20.86,40.72,5.06,7.34,9.45,0,1.46,0,0.07,0,avg,19.92,,300990515,9,1034.55778,2,-2.81,0.8,87.4,20.5,0.3,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000ZO5K,L\u0026G UK Special Situations C Acc,GBX,52.8.GB00BF7MD712,Legal \u0026 General UK Special Situations Trust C Class Accumulation,48.28,1,3,1,UK Flex-Cap Equity,1.0926,-0.06,0.4,1.71,10.4,18.8,16.03,24.43,-2.34,,,0,0.5,0,0.42,0,,2.42,,163908428,5,7868.67408,4,-4.17,1.44,90.23,24.46,-0.01,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000OKHB,L\u0026G UK Special Situations F Acc,GBX,52.8.GB00B8B8MQ85,Legal \u0026 General UK Special Situations Trust F Class Accumulation,115.5,1,3,1,UK Flex-Cap Equity,0.63015,-0.09,0.35,1.67,10.21,18.53,15.79,23.79,-2.81,3.06,,0,1.04,0,0.42,0,belowAvg,2.42,,163908428,5,7868.67408,4,-4.66,1.43,90.24,24.42,-0.03,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0000027AJ,L\u0026G UK Special Situations I Acc,GBX,52.8.GB00B3DMY345,Legal \u0026 General UK Special Situations Trust I Class Accumulation,121.5,2,3,1,UK Flex-Cap Equity,0.85046,-0.08,0.41,1.67,10.35,18.65,15.82,24.09,-2.6,3.34,7.3,0,0.79,0,0.42,0,,2.42,,163908428,5,7868.67408,4,-4.45,1.44,90.31,24.46,-0.02,1,1,1,1,1,1,3,1,3,3,2,FALSE
F0000027AE,L\u0026G UK Special Situations R Acc,GBX,52.8.GB00B3DMXT38,Legal \u0026 General UK Special Situations Trust R Class Accumulation,109.5,2,3,1,UK Flex-Cap Equity,0.2772,-0.09,0.37,1.58,10.17,18.28,15.56,23.27,-3.27,2.56,6.4,0,1.47,0,0.42,0,aboveAvg,2.42,,163908428,5,7868.67408,4,-5.13,1.44,90.3,24.43,-0.05,1,1,1,1,1,1,3,1,3,3,2,FALSE
F00000PLVV,Legg Mason IF QS UK Equity X Acc,GBP,52.8.GB00B89R1486,Legg Mason IF QS UK Equity Fund Class X Accumulation,1.721,2,2,1,UK Flex-Cap Equity,2.63336,0,-0.46,0.35,11.32,17.07,14.05,24.71,4.11,4.85,6.46,0,0.99,0,0.55,0,,2.58,,30926790,4,5569.74526,2,2.01,0.96,86.96,16.72,0.28,1,1,1,1,1,1,2,1,3,2,2,TRUE
F0GBR04H8N,LF Adam Worldwide Acc,GBX,52.8.GB0008491283,LF Adam Worldwide Fund Accumulation,1227.25,2,2,2,Global Large-Cap Blend Equity,1.08062,0.1,0.24,0.67,7.3,10.36,8.88,15.07,5.19,9.55,8.07,0,1.62,0,0.1,0,aboveAvg,17.83,,16742558,2,16390.55585,3,-6.01,1.02,93.78,14.68,0.37,1,1,1,1,1,1,2,1,3,2,2,FALSE
F00000XHLB,LF ASI Income Focus A Sterling Acc,GBX,52.8.GB00BD9X6796,LF ASI Income Focus Fund A Sterling Accumulation,69.84,1,3,2,UK Equity Income,3.01326,0.03,-0.31,0.13,9.86,15.63,12.95,17.81,-11.74,,,0,1,0,0.24,0,avg,1.5,,175786699,4,8100.75117,4,-13.94,1.22,77.46,22.38,-0.47,1,1,1,1,1,1,2,1,1,3,1,FALSE
F00000XHLL,LF ASI Income Focus C Sterling Acc,GBX,52.8.GB00BD9X6D51,LF ASI Income Focus Fund C Sterling Accumulation,70.5,1,3,2,UK Equity Income,3.012,0.03,-0.31,0.16,9.93,15.78,13.09,18.09,-11.54,,,0,0.75,0,0.24,0,low,1.5,,175786699,4,8100.75117,4,-13.73,1.22,77.44,22.39,-0.46,1,1,1,1,1,1,2,1,1,3,1,FALSE
F00000XHLN,LF ASI Income Focus X Sterling Acc,GBX,52.8.GB00BD9X6K29,LF ASI Income Focus Fund X Sterling Accumulation,68.57,1,3,2,UK Equity Income,3.01174,0.03,-0.32,0.09,9.73,15.34,12.71,17.31,-12.1,,,0,1.5,0,0.24,0,aboveAvg,1.5,,175786699,4,8100.75117,4,-14.36,1.22,77.43,22.36,-0.49,1,1,1,1,1,1,2,1,1,3,1,FALSE
F00000XHLP,LF ASI Income Focus Z Sterling Acc,GBX,52.8.GB00BD9X6L36,LF ASI Income Focus Fund Z Sterling Accumulation,70.76,1,3,2,UK Equity Income,3.01224,0.03,-0.31,0.16,9.96,15.83,13.13,18.19,-11.47,,,0,0.65,0,0.24,0,low,1.5,,175786699,4,8100.75117,4,-13.64,1.22,77.46,22.39,-0.46,1,1,1,1,1,1,2,1,1,3,1,FALSE
F00000QKW2,LF Canlife UK Equity B Acc,GBX,52.8.GB00B9J7Y574,LF Canlife UK Equity Fund B Accumulation,128.59,1,3,1,UK Large-Cap Equity,1.3886,0.07,0.12,0.24,9.1,14.25,13.25,18.34,0.34,3.81,,4.75,1.04,0,0.77,0,avg,7.67,,662673809,2,22067.70508,4,-1.62,1.12,94.31,18.68,0.08,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000QKW4,LF Canlife UK Equity C Acc,GBX,52.8.GB00B9J7KW65,LF Canlife UK Equity Fund C Accumulation,130.88,1,3,1,UK Large-Cap Equity,1.5903,0.06,0.11,0.26,9.17,14.4,13.37,18.63,0.59,4.07,,4.75,0.8,0,0.77,0,,7.67,,662673809,2,22067.70508,4,-1.38,1.12,94.31,18.68,0.09,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000QKW6,LF Canlife UK Equity G Acc,GBX,52.8.GB00B7FVJ541,LF Canlife UK Equity Fund G Accumulation,134.89,1,3,1,UK Large-Cap Equity,1.88889,0.07,0.13,0.3,9.28,14.6,13.54,19.08,0.97,4.46,,0,0.42,0,0.77,0,,7.67,,662673809,2,22067.70508,4,-1,1.12,94.31,18.68,0.11,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000OB1F,LF Canlife UK Equity Income B Acc,GBX,52.8.GB00B3N76D38,LF Canlife UK Equity Income Fund B Accumulation,586.97,2,1,1,UK Equity Income,3.31261,-0.17,-0.11,-0.45,8,13.65,13.22,14.91,0.42,3.91,,4.75,1.07,0,0.41,0,avg,2.42,,244183589,1,22068.91169,3,-1.58,1.14,95.87,18.78,0.08,1,1,1,1,1,1,2,1,1,3,2,FALSE
F00000OB1H,LF Canlife UK Equity Income C Acc,GBX,52.8.GB00B73RC112,LF Canlife UK Equity Income Fund C Accumulation,601.66,3,1,1,UK Equity Income,3.30628,-0.17,-0.11,-0.43,8.07,13.8,13.34,15.2,0.67,4.17,5.91,4.75,0.82,0,0.41,0,,2.42,,244183589,1,22068.91169,3,-1.33,1.14,95.87,18.78,0.1,1,1,1,1,1,1,2,1,1,3,2,TRUE
F00000OB2H,LF Canlife UK Equity Income G Acc,GBX,52.8.GB00B70V4766,LF Canlife UK Equity Income Fund G Accumulation,621.8,3,1,2,UK Equity Income,3.29493,-0.17,-0.1,-0.4,8.17,14,13.52,15.63,1.04,4.56,,0,0.45,0,0.41,0,,2.42,,244183589,1,22068.91169,3,-0.96,1.14,95.87,18.79,0.12,1,1,1,1,1,1,2,1,1,3,2,FALSE
F000003W5M,LF Lindsell Train UK Equity Acc,GBX,52.8.GB00B18B9X76,LF Lindsell Train UK Equity Fund Accumulation,499.37,5,5,,UK Flex-Cap Equity,1.6474,0.16,0,0.07,9.62,7.83,6.92,10.55,6.64,10.75,12.44,2,0.64,0,0.08,0,,14.92,,6631851156,2,18342.67201,1,4.79,0.67,60.44,13.94,0.48,1,1,1,1,1,1,2,1,3,2,2,FALSE
F00000SS5D,LF Lindsell Train UK Equity D Acc,GBX,52.8.GB00BJFLM156,LF Lindsell Train UK Equity Fund D Accumulation,204.65,5,5,,UK Flex-Cap Equity,1.71176,0.16,0,0.08,9.66,7.9,6.98,10.71,6.81,10.94,,2,0.49,0,0.08,0,,14.92,,6631851156,2,18342.67201,1,4.95,0.67,60.43,13.95,0.49,1,1,1,1,1,1,2,1,3,2,2,FALSE
F0GBR053Y9,LF Majedie UK Equity B Acc,GBP,52.8.GB0032730698,LF Majedie UK Equity Fund - Class B Accumulation,7.3956,4,4,,UK Large-Cap Equity,1.83041,-0.02,-0.28,0.83,8.99,14.12,12.14,21.04,1.83,6.97,8.51,0,0,0,0.3,0,,18.25,,992902689,5,9157.9732,3,-0.19,1.04,94.39,17.34,0.15,1,1,1,1,1,1,2,1,2,2,2,FALSE
F00000OUPM,LF Majedie UK Equity X Acc,GBP,52.8.GB00B88NK732,LF Majedie UK Equity Fund - Class X Accumulation,1.9392,4,4,2,UK Large-Cap Equity,1.30538,-0.02,-0.29,0.77,8.82,13.76,11.83,20.26,1.12,6.21,7.67,0,0.65,0,0.3,0,belowAvg,18.25,,992902689,5,9157.9732,3,-0.89,1.04,94.38,17.34,0.11,1,1,1,1,1,1,2,1,2,2,2,TRUE
F0GBR06KKK,LF Majedie UK Focus B,GBP,52.8.GB0033547372,LF Majedie UK Focus Class B,11.0292,5,5,,UK Large-Cap Equity,1.82899,0.17,0.05,-0.04,6.64,11.3,9.27,19.37,3.9,8.9,11.04,0,0,0,0.52,0,belowAvg,17.75,,781539633,6,7639.16985,4,1.51,1.04,88.26,17.81,0.24,1,1,1,1,1,1,2,1,2,2,2,FALSE
F00000OUPO,LF Majedie UK Focus X Acc,GBP,52.8.GB00B7S3QT06,LF Majedie UK Focus Class X Accumulation,2.3031,4,5,2,UK Large-Cap Equity,1.12663,0.17,0.03,-0.12,6.42,10.84,8.87,18.37,2.86,7.6,9.48,0,0.85,0,0.52,0,avg,17.75,,781539633,6,7639.16985,4,0.51,1.03,88.25,17.8,0.19,1,1,1,1,1,1,2,1,2,2,2,TRUE
F00000OUPQ,LF Majedie UK Income X Acc,GBP,52.8.GB00B83QP495,LF Majedie UK Income Class X Accumulation,2.0444,2,3,1,UK Equity Income,3.1796,-0.14,0.37,0.65,8.5,10.26,9.44,14.35,-2.14,3.85,,0,0.65,0,0.41,0,low,0.08,,87975732,1,14320.32327,3,-4.49,1.12,94.26,18.66,-0.08,1,1,1,1,1,1,2,1,2,2,2,TRUE
F00000U3N9,Lindsell Train Global Equity C USD Acc,USD,52.8.IE00BK4Z4V95,Lindsell Train Global Funds plc - Lindsell Train Global Equity Fund C USD Acc,2.5617,3,5,,Global Large-Cap Growth Equity,0,0.89,0.9,3.49,9.19,11.61,6.43,25.84,12.96,16.75,,0,0.65,0,0.04,,low,10.25,,8869079180,3,37094.61675,2,-1.7,0.77,82.52,12.92,0.78,1,1,1,1,1,1,2,1,3,2,2,FALSE
F0000100NM,Lindsell Train Global Equity E EUR Acc,EUR,52.8.IE00BF2VFW20,Lindsell Train Global Funds plc - Lindsell Train Global Equity Fund E EUR Acc,1.5472,2,5,,Global Large-Cap Growth Equity,0,0.29,1.26,2.58,6.4,10.97,7.26,16.45,11.57,,,0,0.65,0,0.04,,low,10.25,,8869079180,3,37094.61675,1,-1.63,0.78,82.14,12.91,0.8,1,1,1,1,1,1,2,1,3,2,2,FALSE
F00000YF5K,Liontrust GF EurpSmlrComs A3 Acc €,EUR,52.8.IE00BYXLK632,Liontrust GF European Smaller Companies Fund A3 Acc EUR,15.1937,3,3,3,Europe Small-Cap Equity,0,0.21,0.59,5.43,15.87,24.27,20.02,52.34,10.72,,,5,1.25,0,0.22,0,,4.33,,10488247,5,2024.22244,4,0.83,1.15,91.47,23.72,0.51,1,1,1,1,1,1,2,1,2,3,2,FALSE
F00000YF5L,Liontrust GF EurpSmlrComs A4 Acc €,EUR,52.8.IE00BYXLK749,Liontrust GF European Smaller Companies Fund A4 Acc EUR,14.7538,3,3,3,Europe Small-Cap Equity,0,0.16,0.52,5.48,15.94,24.08,19.93,51.68,10.01,,,5,2,0,0.22,0,belowAvg,4.33,,10488247,5,2024.22244,4,0.28,1.14,91.28,23.54,0.48,1,1,1,1,1,1,2,1,2,3,2,FALSE
F00000YF5M,Liontrust GF EurpSmlrComs A5 Acc €,EUR,52.8.IE00BYXLK855,Liontrust GF European Smaller Companies Fund A5 Acc EUR,15.0836,3,3,3,Europe Small-Cap Equity,0,0.16,0.53,5.54,16.11,24.39,20.2,52.45,10.57,,,5,1.5,0,0.22,0,,4.33,,10488247,5,2024.22244,4,0.78,1.14,91.28,23.55,0.51,1,1,1,1,1,1,2,1,2,3,2,FALSE
F00000P2FS,Liontrust GF Spec Sits A1 Acc €,EUR,52.8.IE00B87MS887,Liontrust GF Special Situations Fund A1 Acc EUR,20.1054,5,4,2,UK Flex-Cap Equity,0,-0.3,-0.11,1.1,7.65,18.28,15.04,21.52,6.14,7.92,,5,2.05,0,0.07,0,belowAvg,8.58,,284722833,6,5257.29274,1,3.66,0.79,80.37,14.31,0.41,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000P2FT,Liontrust GF Spec Sits C1 Acc £,GBP,52.8.IE00B76P4R28,Liontrust GF Special Situations Fund C1 Acc GBP,21.7124,5,4,2,UK Flex-Cap Equity,0,0.11,-0.21,0.32,8.05,11.97,10.14,17.32,5.5,9.99,,5,2.05,0,0.07,0,belowAvg,8.58,,284722833,6,5257.29274,1,3.61,0.81,81.61,14.49,0.4,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000P2FU,Liontrust GF Spec Sits C3 Instl Acc £,GBP,52.8.IE00B8CL0730,Liontrust GF Special Situations Fund C3 Institutional Acc GBP,23.6703,5,4,2,UK Flex-Cap Equity,0,0.12,-0.19,0.41,8.33,12.53,10.62,18.5,6.55,11.09,,5,1.05,0,0.07,0,,8.58,,284722833,6,5257.29274,1,4.61,0.81,81.6,14.5,0.47,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000V321,Liontrust GF Spec Sits C7 Instl Acc £,GBP,52.8.IE00BP4KBL84,Liontrust GF Special Situations Fund C7 Institutional Acc GBP,20.4062,5,4,3,UK Flex-Cap Equity,0,0.12,-0.19,0.43,8.39,12.65,10.73,18.77,6.77,11.45,,5,0.83,0,0.32,0,,8.58,,284722833,6,5257.29274,1,4.82,0.81,81.61,14.5,0.49,1,1,1,1,1,1,2,1,3,3,2,FALSE
F00000U3Y2,Liontrust GF UK Growth C3 Instl Acc £,GBP,52.8.IE00BP4KB298,Liontrust GF UK Growth Fund C3 Institutional Acc GBP,16.1189,3,3,3,UK Flex-Cap Equity,0,0.37,0.39,0.78,8.63,11.05,11.3,12.26,2.77,7.71,,5,0.97,0,0.04,0,,6.75,,54535795,2,10233.68692,1,0.66,0.86,85.96,15,0.2,1,1,1,1,1,1,2,1,3,3,2,FALSE
F0GBR04GTH,Liontrust Income A Acc GBP,GBP,52.8.GB0032315516,Liontrust Income Fund A Acc GBP,4.1568,3,4,2,UK Equity Income,4.94553,-0.09,0.24,0.09,6.07,11.16,10.85,15.23,1.63,6.86,6.01,0,1.73,0,0.88,0,high,18.5,,408363343,1,36741.08601,2,-0.16,0.96,90.65,16.36,0.15,1,1,1,1,1,1,2,1,1,3,2,FALSE
F00000OWFK,Liontrust Income C Acc GBP,GBP,52.8.GB00B8JCR452,Liontrust Income Fund C Acc GBP,1.8483,4,4,3,UK Equity Income,4.90846,-0.09,0.25,0.16,6.3,11.63,11.26,16.22,2.51,7.78,6.78,0,0.88,0,0.88,0,,18.5,,408363343,1,36741.08601,2,0.68,0.96,90.66,16.37,0.2,1,1,1,1,1,1,2,1,1,3,2,TRUE
F00000P5TW,Liontrust MA UK Equity A Acc,GBX,52.8.GB00B7KMK266,Liontrust MA UK Equity Fund Class Class A Accumulation,183.43,3,4,2,UK Large-Cap Equity,2.00153,0.05,0.06,1.52,8.45,12.6,9.18,16.32,2.65,6.61,6.75,0,0.96,0,0.02,0,aboveAvg,8.33,,120693367,2,10909.61917,4,1.05,1.06,87.72,18.34,0.22,1,1,1,1,1,1,2,1,2,3,2,TRUE
F0GBR04MZL,Liontrust MA UK Equity R Acc,GBX,52.8.GB0031041816,Liontrust MA UK Equity Fund Class R Accumulation,344.55,3,4,2,UK Large-Cap Equity,1.60844,0.05,0.05,1.46,8.26,12.52,9,15.82,2.03,5.93,6.13,0,1.88,0,0.02,0,high,8.33,,120693367,2,10909.61917,4,0.45,1.06,87.62,18.33,0.18,1,1,1,1,1,1,2,1,2,3,2,FALSE
