SecId,P_E,P_B,P_Sales,P_CashFlow,Dividend_Yield_Percent,Long_term_earning_Percent,Historical_earning_Percent,Sales_growth_percent,Cashflow_growth_percent,Book_value_growth_percent
F000011DVW,16.32,2.02,1.36,10.8,2.35,11.24,-3.38,-2.62,4.51,0.64
F00000RW8J,16.97,2.41,1.24,10.2,1.49,10.54,-2.75,-4.29,-0.79,0.42
F00000RW8K,16.97,2.41,1.24,10.2,1.49,10.54,-2.75,-4.29,-0.79,0.42
F00000RW8O,16.97,2.41,1.24,10.2,1.49,10.54,-2.75,-4.29,-0.79,0.42
F00000HL56,19.49,2.45,1.41,10.58,2.08,10.08,-1.13,-1.57,16.29,1.77
F0GBR04DZL,19.49,2.45,1.41,10.58,2.08,10.08,-1.13,-1.57,16.29,1.77
F0GBR04JGM,19.49,2.45,1.41,10.58,2.08,10.08,-1.13,-1.57,16.29,1.77
F00000HL58,19.49,2.45,1.41,10.58,2.08,10.08,-1.13,-1.57,16.29,1.77
F00000ISG3,16.51,1.89,1.35,9.23,1.34,13.33,-11.97,-2.31,13.74,2.02
F00000ISG5,16.51,1.89,1.35,9.23,1.34,13.33,-11.97,-2.31,13.74,2.02
F0GBR06U3O,16.85,1.76,1.34,10.19,1.92,11.88,-7.8,-3.39,2.46,0.08
F00000PEW5,16.85,1.76,1.34,10.19,1.92,11.88,-7.8,-3.39,2.46,0.08
F0GBR06U3P,16.85,1.76,1.34,10.19,1.92,11.88,-7.8,-3.39,2.46,0.08
FOGBR05K0E,16.85,1.76,1.34,10.19,1.92,11.88,-7.8,-3.39,2.46,0.08
F000003U7D,16.85,1.76,1.34,10.19,1.92,11.88,-7.8,-3.39,2.46,0.08
F0GBR06BR1,16.51,1.96,1.6,11.14,2.21,11.08,-6.06,-4.52,1.29,-0.53
F000000QSG,16.51,1.96,1.6,11.14,2.21,11.08,-6.06,-4.52,1.29,-0.53
F0GBR04BD9,16.51,1.96,1.6,11.14,2.21,11.08,-6.06,-4.52,1.29,-0.53
F0GBR04LWJ,16.51,1.96,1.6,11.14,2.21,11.08,-6.06,-4.52,1.29,-0.53
F0GBR06BQZ,16.51,1.96,1.6,11.14,2.21,11.08,-6.06,-4.52,1.29,-0.53
F0GBR054AX,16.8,2.13,1.45,14.89,2.66,9.32,0.12,-0.78,10.11,1.28
F0GBR04OD7,16.8,2.13,1.45,14.89,2.66,9.32,0.12,-0.78,10.11,1.28
F0GBR04OD9,16.8,2.13,1.45,14.89,2.66,9.32,0.12,-0.78,10.11,1.28
F000003U7F,16.8,2.13,1.45,14.89,2.66,9.32,0.12,-0.78,10.11,1.28
F00000X57E,17.06,1.92,1.34,9.34,3.49,6.71,6,2.28,15.39,4.34
F0000022BB,15.59,2.13,1.38,8.47,3.77,6.03,8.88,3.6,15.15,3.43
F000000HRU,15.59,2.13,1.38,8.47,3.77,6.03,8.88,3.6,15.15,3.43
F00000ZHS4,15.78,1.84,1.37,9.75,2.33,9.46,-3.74,-4.7,5.16,-1.37
F00000ZHS7,15.78,1.84,1.37,9.75,2.33,9.46,-3.74,-4.7,5.16,-1.37
F00000ZHS3,15.78,1.84,1.37,9.75,2.33,9.46,-3.74,-4.7,5.16,-1.37
F00000ZHS6,15.78,1.84,1.37,9.75,2.33,9.46,-3.74,-4.7,5.16,-1.37
F00000ZHS2,15.78,1.84,1.37,9.75,2.33,9.46,-3.74,-4.7,5.16,-1.37
F00000ZHS5,15.78,1.84,1.37,9.75,2.33,9.46,-3.74,-4.7,5.16,-1.37
F0GBR04BW8,18.62,2.45,2.04,14.75,2.32,6.57,-2.68,-1.61,3.75,4.5
F00000QDBN,18.62,2.45,2.04,14.75,2.32,6.57,-2.68,-1.61,3.75,4.5
F0GBR065RV,18.62,2.45,2.04,14.75,2.32,6.57,-2.68,-1.61,3.75,4.5
F00000ZN0H,18.62,2.45,2.04,14.75,2.32,6.57,-2.68,-1.61,3.75,4.5
F00000Q8AT,17.93,1.99,1.61,11.62,2.07,9.86,-5.14,-2.98,4.18,0.41
F00000H6KY,19.73,2.39,2.28,14.62,1.75,9.09,-8.32,-5.99,7.84,2.1
F00000HBRY,19.73,2.39,2.28,14.62,1.75,9.09,-8.32,-5.99,7.84,2.1
F0GBR04VDE,15.12,1.72,1.23,10.02,2.02,12.65,-6.97,-4.08,8.96,-2.06
F0GBR058S0,15.12,1.72,1.23,10.02,2.02,12.65,-6.97,-4.08,8.96,-2.06
F0GBR05XHW,15.12,1.72,1.23,10.02,2.02,12.65,-6.97,-4.08,8.96,-2.06
F0GBR05XHV,15.12,1.72,1.23,10.02,2.02,12.65,-6.97,-4.08,8.96,-2.06
F0GBR05XHU,15.12,1.72,1.23,10.02,2.02,12.65,-6.97,-4.08,8.96,-2.06
F0000009A6,15.12,1.72,1.23,10.02,2.02,12.65,-6.97,-4.08,8.96,-2.06
F0000001U8,14.09,1.98,1.05,8.84,1.72,10.66,-1.35,-2.41,26,-0.47
F00000YOJO,14.09,1.98,1.05,8.84,1.72,10.66,-1.35,-2.41,26,-0.47
F000010794,14.09,1.98,1.05,8.84,1.72,10.66,-1.35,-2.41,26,-0.47
F0GBR04VDH,15.31,1.74,1.25,9.61,2.06,11.83,-5.95,-3.38,8.44,-0.77
F0GBR058RW,15.31,1.74,1.25,9.61,2.06,11.83,-5.95,-3.38,8.44,-0.77
F0GBR058RX,15.31,1.74,1.25,9.61,2.06,11.83,-5.95,-3.38,8.44,-0.77
F0GBR05XFH,15.31,1.74,1.25,9.61,2.06,11.83,-5.95,-3.38,8.44,-0.77
F0GBR05XFI,15.31,1.74,1.25,9.61,2.06,11.83,-5.95,-3.38,8.44,-0.77
F0GBR05XFJ,15.31,1.74,1.25,9.61,2.06,11.83,-5.95,-3.38,8.44,-0.77
F0GBR05XFG,15.31,1.74,1.25,9.61,2.06,11.83,-5.95,-3.38,8.44,-0.77
F00000LKZI,15.31,1.74,1.25,9.61,2.06,11.83,-5.95,-3.38,8.44,-0.77
F00000095U,15.31,1.74,1.25,9.61,2.06,11.83,-5.95,-3.38,8.44,-0.77
F0GBR06L2K,14.76,1.81,1.13,7.94,2.08,10.39,-2.67,-2.91,12.79,1.3
F00000O61O,17.73,1.84,1.56,12.33,1.76,9.93,-6.93,-3.51,-5.7,2.43
F00000O61V,17.73,1.84,1.56,12.33,1.76,9.93,-6.93,-3.51,-5.7,2.43
F00000PTAC,17.73,1.84,1.56,12.33,1.76,9.93,-6.93,-3.51,-5.7,2.43
F00000O623,17.73,1.84,1.56,12.33,1.76,9.93,-6.93,-3.51,-5.7,2.43
F00000ZYFY,17.73,1.84,1.56,12.33,1.76,9.93,-6.93,-3.51,-5.7,2.43
F0GBR04HUP,20.81,2.5,2.07,14.87,0.53,16.28,-17.62,-2.12,7.03,6.08
F00000QLMB,20.81,2.5,2.07,14.87,0.53,16.28,-17.62,-2.12,7.03,6.08
F00000NRHX,20.81,2.5,2.07,14.87,0.53,16.28,-17.62,-2.12,7.03,6.08
F00000JUY7,17.27,1.79,1.32,11.59,1.83,10.04,-4.49,-2.34,-5.71,2.33
F0GBR050GU,17.27,1.79,1.32,11.59,1.83,10.04,-4.49,-2.34,-5.71,2.33
F00000QLSX,17.27,1.79,1.32,11.59,1.83,10.04,-4.49,-2.34,-5.71,2.33
F00000ZYGQ,17.27,1.79,1.32,11.59,1.83,10.04,-4.49,-2.34,-5.71,2.33
F00000NBKO,17.27,1.79,1.32,11.59,1.83,10.04,-4.49,-2.34,-5.71,2.33
F0GBR04IQE,12.32,1.05,1.01,7.62,2.84,10.06,-13.34,-5.29,-4.22,-4.25
F0GBR04S5S,12.32,1.05,1.01,7.62,2.84,10.06,-13.34,-5.29,-4.22,-4.25
F0GBR05ZM5,15.34,1.88,1.14,9.24,2.38,10.02,-6.45,-0.36,3.48,0.95
F0GBR05716,21.62,2.74,2.01,14.94,1.18,18.02,-10,-9.19,-4.18,3.91
F0GBR04SGL,21.62,2.74,2.01,14.94,1.18,18.02,-10,-9.19,-4.18,3.91
F0GBR05717,21.62,2.74,2.01,14.94,1.18,18.02,-10,-9.19,-4.18,3.91
F0GBR05ZM4,15.34,1.88,1.14,9.24,2.38,10.02,-6.45,-0.36,3.48,0.95
F00000PTA6,12.32,1.05,1.01,7.62,2.84,10.06,-13.34,-5.29,-4.22,-4.25
F00000ZYFV,12.32,1.05,1.01,7.62,2.84,10.06,-13.34,-5.29,-4.22,-4.25
F0GBR05898,12.32,1.05,1.01,7.62,2.84,10.06,-13.34,-5.29,-4.22,-4.25
F0GBR04DL1,20.89,2.91,2.25,15.32,1.05,11.09,-1.9,1.39,15.66,9.78
F00000NBK6,20.89,2.91,2.25,15.32,1.05,11.09,-1.9,1.39,15.66,9.78
F0GBR05ZM6,15.34,1.88,1.14,9.24,2.38,10.02,-6.45,-0.36,3.48,0.95
F00000W0H4,14.94,1.86,1.11,7.3,4.02,7.82,1.9,-1,-2.52,-1.21
F00000W1L0,14.94,1.86,1.11,7.3,4.02,7.82,1.9,-1,-2.52,-1.21
F00000W1L3,14.94,1.86,1.11,7.3,4.02,7.82,1.9,-1,-2.52,-1.21
F0000108LM,31.61,4.63,5.1,24.34,0.77,13.93,5.02,2.06,16.86,9.45
F00000WMCF,31.61,4.63,5.1,24.34,0.77,13.93,5.02,2.06,16.86,9.45
F00000WMCG,31.61,4.63,5.1,24.34,0.77,13.93,5.02,2.06,16.86,9.45
F000005HKD,15.2,0.96,7.28,22.06,2.76,5.26,-10.15,2.23,-7.2,3.27
F000005HKB,15.2,0.96,7.28,22.06,2.76,5.26,-10.15,2.23,-7.2,3.27
F0GBR04SFU,17.48,2.3,1.88,11.82,1.69,12.14,-5.61,-1.22,14.46,2.44
F00000O58N,17.48,2.3,1.88,11.82,1.69,12.14,-5.61,-1.22,14.46,2.44
F0GBR04SFV,17.48,2.3,1.88,11.82,1.69,12.14,-5.61,-1.22,14.46,2.44
F00000ZWU1,13.36,1.37,0.92,7.56,2.21,12.32,-1.59,-3.2,11.23,-0.02
F00000ZWU3,13.36,1.37,0.92,7.56,2.21,12.32,-1.59,-3.2,11.23,-0.02
F00000ZWU5,13.36,1.37,0.92,7.56,2.21,12.32,-1.59,-3.2,11.23,-0.02
F00000ZYU0,13.36,1.37,0.92,7.56,2.21,12.32,-1.59,-3.2,11.23,-0.02
F00000WRFE,16.6,2.04,1.68,12.03,1.72,12.58,-13.55,-7.2,6.7,0.96
F00000PJ5C,16.6,2.04,1.68,12.03,1.72,12.58,-13.55,-7.2,6.7,0.96
F00000WA62,16.6,2.04,1.68,12.03,1.72,12.58,-13.55,-7.2,6.7,0.96
F00000SJXL,16.6,2.04,1.68,12.03,1.72,12.58,-13.55,-7.2,6.7,0.96
F00000WRFH,35.32,6.44,3.94,24.27,0.9,12.3,-1.07,2.32,13.3,9.75
F00000PSR6,35.32,6.44,3.94,24.27,0.9,12.3,-1.07,2.32,13.3,9.75
F00000WA68,35.32,6.44,3.94,24.27,0.9,12.3,-1.07,2.32,13.3,9.75
F00000SK12,35.32,6.44,3.94,24.27,0.9,12.3,-1.07,2.32,13.3,9.75
F00000YM39,12.16,1.19,0.6,6.81,3.6,12.77,-7.45,-1.41,1.55,-1.37
F00000VP6G,16.85,1.95,1.3,8.56,2.98,7.75,4.77,0.89,14.48,2.98
F0GBR04I5K,16.6,2.25,1.11,8.84,2.21,11.01,4.99,0.52,27.83,3.93
F00000OXB7,16.6,2.25,1.11,8.84,2.21,11.01,4.99,0.52,27.83,3.93
F000002X49,16.6,2.25,1.11,8.84,2.21,11.01,4.99,0.52,27.83,3.93
F000002NUK,16.6,2.25,1.11,8.84,2.21,11.01,4.99,0.52,27.83,3.93
F00000Q1F0,16.6,2.25,1.11,8.84,2.21,11.01,4.99,0.52,27.83,3.93
F00000TEKM,16.6,2.25,1.11,8.84,2.21,11.01,4.99,0.52,27.83,3.93
F000010DLP,16.6,2.25,1.11,8.84,2.21,11.01,4.99,0.52,27.83,3.93
F00000VWIN,22.46,3.21,3.53,19.52,1.5,10.56,-10.15,-2.85,2.73,4.57
F00000X577,17.06,1.92,1.34,9.34,3.49,6.71,6,2.28,15.39,4.34
F00000X3QF,11.29,1.04,0.91,7.58,2.63,13.73,-18.64,-6.28,-4.36,-3.74
F00000WHKG,11.29,1.04,0.91,7.58,2.63,13.73,-18.64,-6.28,-4.36,-3.74
F0GBR04AFY,16.38,1.65,1.2,10.99,1.86,10.25,-5.66,-2.42,-6.07,2.1
F0GBR04EYQ,16.38,1.65,1.2,10.99,1.86,10.25,-5.66,-2.42,-6.07,2.1
F0GBR061LR,16.38,1.65,1.2,10.99,1.86,10.25,-5.66,-2.42,-6.07,2.1
F0GBR04AG0,16.38,1.65,1.2,10.99,1.86,10.25,-5.66,-2.42,-6.07,2.1
F0GBR04AG3,16.38,1.65,1.2,10.99,1.86,10.25,-5.66,-2.42,-6.07,2.1
F00000ZVQ2,16.38,1.65,1.2,10.99,1.86,10.25,-5.66,-2.42,-6.07,2.1
F0GBR054AO,16.38,1.65,1.2,10.99,1.86,10.25,-5.66,-2.42,-6.07,2.1
F0000109DK,16.38,1.65,1.2,10.99,1.86,10.25,-5.66,-2.42,-6.07,2.1
F00000M84R,30.57,4.85,3.31,22.24,1.08,15.5,-6.29,1.4,21.82,4.9
F00000M84S,30.57,4.85,3.31,22.24,1.08,15.5,-6.29,1.4,21.82,4.9
F00000YR7U,30.57,4.85,3.31,22.24,1.08,15.5,-6.29,1.4,21.82,4.9
F00000YR7V,30.57,4.85,3.31,22.24,1.08,15.5,-6.29,1.4,21.82,4.9
F00000M84T,30.57,4.85,3.31,22.24,1.08,15.5,-6.29,1.4,21.82,4.9
F00000QKXR,30.57,4.85,3.31,22.24,1.08,15.5,-6.29,1.4,21.82,4.9
F00000YR7T,30.57,4.85,3.31,22.24,1.08,15.5,-6.29,1.4,21.82,4.9
F000000JYW,17.3,1.95,1.25,10.67,1.65,11.73,-12.62,-4.06,-5.45,3.42
F000000JZ2,17.3,1.95,1.25,10.67,1.65,11.73,-12.62,-4.06,-5.45,3.42
F000000JZ4,17.3,1.95,1.25,10.67,1.65,11.73,-12.62,-4.06,-5.45,3.42
F000000JZ3,17.3,1.95,1.25,10.67,1.65,11.73,-12.62,-4.06,-5.45,3.42
F000000JZ1,17.3,1.95,1.25,10.67,1.65,11.73,-12.62,-4.06,-5.45,3.42
F00000QJ44,17.3,1.95,1.25,10.67,1.65,11.73,-12.62,-4.06,-5.45,3.42
F0GBR04AGW,11.7,1.11,0.85,6.95,3.09,11,-12.77,-6.02,-1.27,-3.48
F0GBR04EZC,11.7,1.11,0.85,6.95,3.09,11,-12.77,-6.02,-1.27,-3.48
F0GBR04AGZ,11.7,1.11,0.85,6.95,3.09,11,-12.77,-6.02,-1.27,-3.48
F0GBR04AH1,11.7,1.11,0.85,6.95,3.09,11,-12.77,-6.02,-1.27,-3.48
F0GBR052I9,11.7,1.11,0.85,6.95,3.09,11,-12.77,-6.02,-1.27,-3.48
F00000QJ41,11.7,1.11,0.85,6.95,3.09,11,-12.77,-6.02,-1.27,-3.48
F0GBR04AH5,17.09,1.9,1.22,10.3,1.65,11.84,-12.94,-4.2,-5.27,3.37
F00000T3F2,17.09,1.9,1.22,10.3,1.65,11.84,-12.94,-4.2,-5.27,3.37
F0GBR04EZ8,17.09,1.9,1.22,10.3,1.65,11.84,-12.94,-4.2,-5.27,3.37
F0GBR04AH7,17.09,1.9,1.22,10.3,1.65,11.84,-12.94,-4.2,-5.27,3.37
F0GBR04AH9,17.09,1.9,1.22,10.3,1.65,11.84,-12.94,-4.2,-5.27,3.37
F00000NMRO,17.09,1.9,1.22,10.3,1.65,11.84,-12.94,-4.2,-5.27,3.37
F0GBR052I8,17.09,1.9,1.22,10.3,1.65,11.84,-12.94,-4.2,-5.27,3.37
F00000QJ47,17.09,1.9,1.22,10.3,1.65,11.84,-12.94,-4.2,-5.27,3.37
F0GBR04SQV,19.47,2.51,1.75,12.42,0.64,17.57,-18.92,-0.43,19.02,5.13
F0GBR04T6V,19.47,2.51,1.75,12.42,0.64,17.57,-18.92,-0.43,19.02,5.13
F0GBR06PXN,19.47,2.51,1.75,12.42,0.64,17.57,-18.92,-0.43,19.02,5.13
F0GBR04SQZ,19.47,2.51,1.75,12.42,0.64,17.57,-18.92,-0.43,19.02,5.13
F0GBR04SR5,19.47,2.51,1.75,12.42,0.64,17.57,-18.92,-0.43,19.02,5.13
F00000Y0PK,19.47,2.51,1.75,12.42,0.64,17.57,-18.92,-0.43,19.02,5.13
F00000QKXT,19.47,2.51,1.75,12.42,0.64,17.57,-18.92,-0.43,19.02,5.13
F0GBR06LJ5,26.41,3.6,2.45,17.39,1.24,12.94,-7.22,0.31,22.2,5.58
F00000OZEY,26.41,3.6,2.45,17.39,1.24,12.94,-7.22,0.31,22.2,5.58
F0GBR06LJ6,26.41,3.6,2.45,17.39,1.24,12.94,-7.22,0.31,22.2,5.58
F0GBR06LJ7,26.41,3.6,2.45,17.39,1.24,12.94,-7.22,0.31,22.2,5.58
F0GBR06LJ8,26.41,3.6,2.45,17.39,1.24,12.94,-7.22,0.31,22.2,5.58
F00000OZEZ,26.41,3.6,2.45,17.39,1.24,12.94,-7.22,0.31,22.2,5.58
F0000106PY,26.41,3.6,2.45,17.39,1.24,12.94,-7.22,0.31,22.2,5.58
F0GBR06LJE,26.41,3.6,2.45,17.39,1.24,12.94,-7.22,0.31,22.2,5.58
F00000Y0PP,26.41,3.6,2.45,17.39,1.24,12.94,-7.22,0.31,22.2,5.58
F00000WGS3,26.41,3.6,2.45,17.39,1.24,12.94,-7.22,0.31,22.2,5.58
F00000WGS1,26.41,3.6,2.45,17.39,1.24,12.94,-7.22,0.31,22.2,5.58
F0GBR04HGZ,11.48,1.04,0.81,6.81,2.39,15.26,-16.82,-7.27,-4.75,-6.3
F00000T3EY,11.48,1.04,0.81,6.81,2.39,15.26,-16.82,-7.27,-4.75,-6.3
F0GBR053EE,11.48,1.04,0.81,6.81,2.39,15.26,-16.82,-7.27,-4.75,-6.3
F0GBR04G0Z,11.48,1.04,0.81,6.81,2.39,15.26,-16.82,-7.27,-4.75,-6.3
F0GBR053EH,11.48,1.04,0.81,6.81,2.39,15.26,-16.82,-7.27,-4.75,-6.3
F0GBR054AS,11.48,1.04,0.81,6.81,2.39,15.26,-16.82,-7.27,-4.75,-6.3
F00000QJ46,11.48,1.04,0.81,6.81,2.39,15.26,-16.82,-7.27,-4.75,-6.3
F00000QJ1W,11.32,1.04,0.9,7.55,2.62,13.61,-18.45,-6.32,-4.73,-3.97
F00000QJ1Y,11.32,1.04,0.9,7.55,2.62,13.61,-18.45,-6.32,-4.73,-3.97
F00000UEWW,11.32,1.04,0.9,7.55,2.62,13.61,-18.45,-6.32,-4.73,-3.97
F00000QJ1Z,11.32,1.04,0.9,7.55,2.62,13.61,-18.45,-6.32,-4.73,-3.97
F00000QJ20,11.32,1.04,0.9,7.55,2.62,13.61,-18.45,-6.32,-4.73,-3.97
F00000QJ22,11.32,1.04,0.9,7.55,2.62,13.61,-18.45,-6.32,-4.73,-3.97
F0GBR04ACG,17.23,1.71,1.26,10.84,0.76,12.17,-13.72,-2.55,12.21,4.73
F0GBR04F0B,17.23,1.71,1.26,10.84,0.76,12.17,-13.72,-2.55,12.21,4.73
F0GBR04ACO,17.23,1.71,1.26,10.84,0.76,12.17,-13.72,-2.55,12.21,4.73
F0GBR04ACS,17.23,1.71,1.26,10.84,0.76,12.17,-13.72,-2.55,12.21,4.73
F0GBR052JL,17.23,1.71,1.26,10.84,0.76,12.17,-13.72,-2.55,12.21,4.73
F0GBR061LU,20.37,2.9,2.21,16.82,2.67,7.01,10.1,-5.38,0.54,-2
F0GBR061M4,20.37,2.9,2.21,16.82,2.67,7.01,10.1,-5.38,0.54,-2
F0GBR061LX,20.37,2.9,2.21,16.82,2.67,7.01,10.1,-5.38,0.54,-2
F0GBR061MQ,20.37,2.9,2.21,16.82,2.67,7.01,10.1,-5.38,0.54,-2
F0GBR061MP,20.37,2.9,2.21,16.82,2.67,7.01,10.1,-5.38,0.54,-2
F0GBR04AFC,19.8,2.67,2.06,16.81,2.6,7.17,7.23,-4.87,2.04,-1.84
F0GBR04F0N,19.8,2.67,2.06,16.81,2.6,7.17,7.23,-4.87,2.04,-1.84
F0GBR04AFD,19.8,2.67,2.06,16.81,2.6,7.17,7.23,-4.87,2.04,-1.84
F0GBR04AFE,19.8,2.67,2.06,16.81,2.6,7.17,7.23,-4.87,2.04,-1.84
F00000WG1B,19.8,2.67,2.06,16.81,2.6,7.17,7.23,-4.87,2.04,-1.84
F0GBR04LWW,23.74,2.83,1.66,16.52,1.67,9.1,9.01,-3.2,9.56,0.37
F0GBR0551C,23.74,2.83,1.66,16.52,1.67,9.1,9.01,-3.2,9.56,0.37
F0GBR04U3B,23.74,2.83,1.66,16.52,1.67,9.1,9.01,-3.2,9.56,0.37
F0GBR04U3D,23.74,2.83,1.66,16.52,1.67,9.1,9.01,-3.2,9.56,0.37
F0GBR061IH,23.74,2.83,1.66,16.52,1.67,9.1,9.01,-3.2,9.56,0.37
F0GBR04IBC,15.57,2.04,1.26,9.71,2.41,11.39,-4.81,-2.14,13.88,-1.01
F0GBR059NV,15.57,2.04,1.26,9.71,2.41,11.39,-4.81,-2.14,13.88,-1.01
F00000YQMF,15.57,2.04,1.26,9.71,2.41,11.39,-4.81,-2.14,13.88,-1.01
F0GBR04S2O,17.3,1.8,1.32,11.59,1.82,10.02,-4.37,-2.35,-5.85,2.39
F00000YQMG,17.3,1.8,1.32,11.59,1.82,10.02,-4.37,-2.35,-5.85,2.39
F0GBR06C3N,18.78,2.16,0.84,11.31,2.34,10.42,-7.79,6.81,16.36,7.65
F0GBR06G72,14.36,1.57,1.14,8.98,1.79,9.76,-6.31,-2.7,17.86,0.34
F0GBR06TM0,14.36,1.57,1.14,8.98,1.79,9.76,-6.31,-2.7,17.86,0.34
F0GBR06G74,14.36,1.57,1.14,8.98,1.79,9.76,-6.31,-2.7,17.86,0.34
F0GBR063XB,14.36,1.57,1.14,8.98,1.79,9.76,-6.31,-2.7,17.86,0.34
F0GBR06G78,14.36,1.57,1.14,8.98,1.79,9.76,-6.31,-2.7,17.86,0.34
F0GBR06G76,14.36,1.57,1.14,8.98,1.79,9.76,-6.31,-2.7,17.86,0.34
F0GBR06G75,14.36,1.57,1.14,8.98,1.79,9.76,-6.31,-2.7,17.86,0.34
F0GBR06G77,14.36,1.57,1.14,8.98,1.79,9.76,-6.31,-2.7,17.86,0.34
F0GBR06G7A,14.36,1.57,1.14,8.98,1.79,9.76,-6.31,-2.7,17.86,0.34
F0GBR06G7C,14.36,1.57,1.14,8.98,1.79,9.76,-6.31,-2.7,17.86,0.34
F00000OMZQ,14.36,1.57,1.14,8.98,1.79,9.76,-6.31,-2.7,17.86,0.34
F000002KUP,13.57,1.43,0.9,6.87,2.22,10.8,-2.99,-0.46,20.46,2.69
F00000YMCF,15.4,1.93,1.34,9.86,2.46,10.78,-4.56,-2.85,6.86,0.41
F00000XBO1,15.4,1.93,1.34,9.86,2.46,10.78,-4.56,-2.85,6.86,0.41
F00000HH89,21.67,2.95,1.54,11.08,2.72,8.22,2.38,-0.46,11.38,3.86
F00000VRC4,21.67,2.95,1.54,11.08,2.72,8.22,2.38,-0.46,11.38,3.86
F00000VQIN,12.84,1.64,0.89,6.47,1.96,9.17,-1.54,0.96,32.29,4.23
F0GBR04NBN,19.51,2.11,1.78,13.11,1.67,11.43,-1.83,-4.54,7.33,1.68
F0000003AR,18.14,2.02,1.6,11.85,2.02,10.48,-4.32,-2.98,3.52,0.49
F00000Q0EW,12.55,1.25,0.9,9.57,1.95,11.58,-6.28,-1.46,18.66,0.94
F00000VZWA,12.55,1.25,0.9,9.57,1.95,11.58,-6.28,-1.46,18.66,0.94
F00000Q0EX,12.55,1.25,0.9,9.57,1.95,11.58,-6.28,-1.46,18.66,0.94
F00000Q9WX,12.88,1.38,0.88,9.84,1.94,11.12,-8.09,-1.04,22.33,1.61
F00000Q9WW,12.88,1.38,0.88,9.84,1.94,11.12,-8.09,-1.04,22.33,1.61
F00000Q9WV,12.88,1.38,0.88,9.84,1.94,11.12,-8.09,-1.04,22.33,1.61
F00000W9N9,19.84,3.23,2.85,18.16,2.84,6.37,7.12,-2.51,3.24,-2.36
F0GBR04SKN,16.23,1.78,1.28,10.1,1.29,10,-3.86,1.65,17.99,4.19
F0GBR06I2G,16.23,1.78,1.28,10.1,1.29,10,-3.86,1.65,17.99,4.19
F00000WYDM,20.08,2.2,1.37,12.87,1.19,11.24,-4.39,-1.13,22.8,2.33
F00000LZGI,20.08,2.2,1.37,12.87,1.19,11.24,-4.39,-1.13,22.8,2.33
F00000NJCV,20.08,2.2,1.37,12.87,1.19,11.24,-4.39,-1.13,22.8,2.33
F00000XVJA,22.65,2.69,2.39,18.19,1.53,10.98,-3.79,-0.32,12.96,6.41
F000000I19,22.73,2.69,2.37,18.2,1.53,10.98,-3.82,-0.31,12.94,6.41
F00000Q3SI,22.73,2.69,2.37,18.2,1.53,10.98,-3.82,-0.31,12.94,6.41
F000000I15,23.11,2.73,2.41,17.87,1.54,11.65,-5.84,-0.29,9.51,5.41
F000000I18,23.11,2.73,2.41,17.87,1.54,11.65,-5.84,-0.29,9.51,5.41
F00000Z1CQ,23.11,2.73,2.41,17.87,1.54,11.65,-5.84,-0.29,9.51,5.41
F00000QLX5,23.11,2.73,2.41,17.87,1.54,11.65,-5.84,-0.29,9.51,5.41
F000002TD6,26.08,2.81,2.57,17.04,0.68,12.71,-5.58,-0.01,8.64,8.46
F000002TD7,26.08,2.81,2.57,17.04,0.68,12.71,-5.58,-0.01,8.64,8.46
F00000SEBP,26.08,2.81,2.57,17.04,0.68,12.71,-5.58,-0.01,8.64,8.46
F00000SZ35,26.08,2.81,2.57,17.04,0.68,12.71,-5.58,-0.01,8.64,8.46
F0GBR04ARE,16.93,1.98,1.08,8.21,1.95,12.45,-8.39,-4.39,0.42,-2.34
F0GBR0552X,16.93,1.98,1.08,8.21,1.95,12.45,-8.39,-4.39,0.42,-2.34
F00000YX3I,16.93,1.98,1.08,8.21,1.95,12.45,-8.39,-4.39,0.42,-2.34
F00000MQF9,15.91,2.03,1.18,8.66,2.46,9.35,-5.57,-5.28,-8,-3.82
F00000MQFB,15.91,2.03,1.18,8.66,2.46,9.35,-5.57,-5.28,-8,-3.82
F0GBR04LW5,17.05,2.85,1.24,8.92,2.24,9.08,-8.56,-3.75,6.51,-0.71
F00000PLJ2,17.05,2.85,1.24,8.92,2.24,9.08,-8.56,-3.75,6.51,-0.71
F0GBR0552S,17.05,2.85,1.24,8.92,2.24,9.08,-8.56,-3.75,6.51,-0.71
F00000QBNN,17.05,2.85,1.24,8.92,2.24,9.08,-8.56,-3.75,6.51,-0.71
F0GBR04IEZ,17.96,2.54,1.15,10.55,1.15,10.38,-13.68,-9.39,10.27,-1.35
FOGBR05JFO,17.96,2.54,1.15,10.55,1.15,10.38,-13.68,-9.39,10.27,-1.35
F0GBR0552T,17.96,2.54,1.15,10.55,1.15,10.38,-13.68,-9.39,10.27,-1.35
FOGBR05JFP,17.96,2.54,1.15,10.55,1.15,10.38,-13.68,-9.39,10.27,-1.35
F00000PLJ5,17.96,2.54,1.15,10.55,1.15,10.38,-13.68,-9.39,10.27,-1.35
F00000NN3L,29.95,3.9,3.58,22.71,1.19,10.41,-3.18,1.09,10.22,5.82
0P0000Y5T5,29.95,3.9,3.58,22.71,1.19,10.41,-3.18,1.09,10.22,5.82
F00000NN3Q,29.95,3.9,3.58,22.71,1.19,10.41,-3.18,1.09,10.22,5.82
0P0000YAHZ,29.95,3.9,3.58,22.71,1.19,10.41,-3.18,1.09,10.22,5.82
