SecId,company_1,percent_1,company_2,percent_2,company_3,percent_3,company_4,percent_4,company_5,percent_5,company_6,percent_6,company_7,percent_7,company_8,percent_8,company_9,percent_9,company_10,percent_10
F000010CFW,Diploma PLC,5.86,Ashtead Group PLC,5.61,Unilever PLC,4.47,Diageo PLC,4.08,Alphabet Inc A,4.01,RELX PLC,4,Dechra Pharmaceuticals PLC,3.99,Polar Capital Holdings PLC,3.9,Microsoft Corp,3.6,Croda International PLC,3.08
F00000MJSA,SLC Agricola SA ADR,9.32,BT Group PLC,8.93,Barclays PLC,6.59,Man Group PLC,6.09,Dixons Carphone PLC,4.02,Aker BP ASA,3.74,Flutter Entertainment PLC,3.38,,,,,,
F00000LWU4,SLC Agricola SA ADR,9.32,BT Group PLC,8.93,Barclays PLC,6.59,Man Group PLC,6.09,Dixons Carphone PLC,4.02,Aker BP ASA,3.74,Flutter Entertainment PLC,3.38,,,,,,
F000000LRY,SLC Agricola SA ADR,9.32,BT Group PLC,8.93,Barclays PLC,6.59,Man Group PLC,6.09,Dixons Carphone PLC,4.02,Aker BP ASA,3.74,Flutter Entertainment PLC,3.38,,,,,,
F000000LRX,SLC Agricola SA ADR,9.32,BT Group PLC,8.93,Barclays PLC,6.59,Man Group PLC,6.09,Dixons Carphone PLC,4.02,Aker BP ASA,3.74,Flutter Entertainment PLC,3.38,,,,,,
F00000LY20,SLC Agricola SA ADR,9.32,BT Group PLC,8.93,Barclays PLC,6.59,Man Group PLC,6.09,Dixons Carphone PLC,4.02,Aker BP ASA,3.74,Flutter Entertainment PLC,3.38,,,,,,
F0GBR05XH8,Anglo American PLC,2.65,Rio Tinto PLC,2.2,BP PLC,2.16,Rightmove PLC,2.15,Aggreko PLC,1.98,Barclays PLC,1.86,GlaxoSmithKline PLC,1.8,WPP PLC,1.72,BHP Group PLC,1.65,,
F00000XGRR,Anglo American PLC,2.65,Rio Tinto PLC,2.2,BP PLC,2.16,Rightmove PLC,2.15,Aggreko PLC,1.98,Barclays PLC,1.86,GlaxoSmithKline PLC,1.8,WPP PLC,1.72,BHP Group PLC,1.65,,
F0GBR05XH5,Anglo American PLC,2.65,Rio Tinto PLC,2.2,BP PLC,2.16,Rightmove PLC,2.15,Aggreko PLC,1.98,Barclays PLC,1.86,GlaxoSmithKline PLC,1.8,WPP PLC,1.72,BHP Group PLC,1.65,,
F00000LKZF,Anglo American PLC,2.65,Rio Tinto PLC,2.2,BP PLC,2.16,Rightmove PLC,2.15,Aggreko PLC,1.98,Barclays PLC,1.86,GlaxoSmithKline PLC,1.8,WPP PLC,1.72,BHP Group PLC,1.65,,
F00000JWLJ,Royal Mail PLC,7.29,Anglo American PLC,6.26,Pearson PLC,5.43,NatWest Group PLC,5.38,Barclays PLC,4.82,BP PLC,4.43,Aviva PLC,4.32,Royal Dutch Shell PLC B,4.32,Standard Chartered PLC,4.25,Tesco PLC,4.1
F00000O1U8,TM RWC UK Equity Income L Inc,30.49,Jupiter UK Special Situations I Acc,29.28,GAM UK Equity Income Z GBP S-A,22.63,JOHCM UK Opportunities X GBP Inc,13.13,LF Majedie UK Equity X Inc,2.93,Principal Cash,1.58,GBP CHASE BANK INTEREST,0,Income Cash,-0.04,,,,
F00000ZYG5,TM RWC UK Equity Income L Inc,30.49,Jupiter UK Special Situations I Acc,29.28,GAM UK Equity Income Z GBP S-A,22.63,JOHCM UK Opportunities X GBP Inc,13.13,LF Majedie UK Equity X Inc,2.93,Principal Cash,1.58,GBP CHASE BANK INTEREST,0,Income Cash,-0.04,,,,
F00000SVX3,BP PLC,4.37,Aviva PLC,4.28,Royal Mail PLC,4.24,Imperial Brands PLC,4.24,Eni SpA,4.18,Royal Dutch Shell PLC B,3.92,Anglo American PLC,3.87,Sainsbury (J) PLC,3.82,,,,
F0GBR050GL,GlaxoSmithKline PLC,4.7,Rio Tinto PLC,4.64,Legal & General Group PLC,4.3,AstraZeneca PLC,4.1,BHP Group PLC,4,Anglo American PLC,3.73,Prudential PLC,3.02,Unilever PLC,3.01,Tesco PLC,2.9,,
F0GBR05PYU,Barclays PLC,3.78,BP PLC,3.77,NatWest Group PLC,3.76,Royal Mail PLC,3.5,South32 Ltd,3.08,Sainsbury (J) PLC,3.03,Standard Chartered PLC,2.81,Marks & Spencer Group PLC,2.76,BT Group PLC,2.73,,
F00000QLNH,Barclays PLC,3.78,BP PLC,3.77,NatWest Group PLC,3.76,Royal Mail PLC,3.5,South32 Ltd,3.08,Sainsbury (J) PLC,3.03,Standard Chartered PLC,2.81,Marks & Spencer Group PLC,2.76,BT Group PLC,2.73,,
F00000MQQS,Barclays PLC,3.78,BP PLC,3.77,NatWest Group PLC,3.76,Royal Mail PLC,3.5,South32 Ltd,3.08,Sainsbury (J) PLC,3.03,Standard Chartered PLC,2.81,Marks & Spencer Group PLC,2.76,BT Group PLC,2.73,,
F0GBR06KYB,Aviva PLC,4.88,BP PLC,4.63,Barclays PLC,4.2,Royal Mail PLC,4.03,WPP PLC,3.94,Sainsbury (J) PLC,3.93,Pearson PLC,3.55,Marks & Spencer Group PLC,3.43,NatWest Group PLC,3.36,,
F000010CMK,Aviva PLC,4.88,BP PLC,4.63,Barclays PLC,4.2,Royal Mail PLC,4.03,WPP PLC,3.94,Sainsbury (J) PLC,3.93,Pearson PLC,3.55,Marks & Spencer Group PLC,3.43,NatWest Group PLC,3.36,,
F000010CML,Aviva PLC,4.88,BP PLC,4.63,Barclays PLC,4.2,Royal Mail PLC,4.03,WPP PLC,3.94,Sainsbury (J) PLC,3.93,Pearson PLC,3.55,Marks & Spencer Group PLC,3.43,NatWest Group PLC,3.36,,
F0GBR04LHK,GlaxoSmithKline PLC,5.09,Rio Tinto PLC,4.57,Legal & General Group PLC,4.38,BHP Group PLC,4.32,AstraZeneca PLC,4.2,Anglo American PLC,3.8,Prudential PLC,3.26,Whitbread PLC,3.25,Pearson PLC,3.22,,
F0GBR04LHG,GlaxoSmithKline PLC,5.09,Rio Tinto PLC,4.57,Legal & General Group PLC,4.38,BHP Group PLC,4.32,AstraZeneca PLC,4.2,Anglo American PLC,3.8,Prudential PLC,3.26,Whitbread PLC,3.25,Pearson PLC,3.22,,
F00000PTAQ,BHP Group PLC,6.95,GlaxoSmithKline PLC,5.87,Anglo American PLC,4.69,Legal & General Group PLC,4.01,Prudential PLC,3.92,RELX PLC,3.41,Croda International PLC,3.26,Tesco PLC,3.09,Intermediate Capital Group PLC,3.02,,
F00000QH4R,BHP Group PLC,6.95,GlaxoSmithKline PLC,5.87,Anglo American PLC,4.69,Legal & General Group PLC,4.01,Prudential PLC,3.92,RELX PLC,3.41,Croda International PLC,3.26,Tesco PLC,3.09,Intermediate Capital Group PLC,3.02,,
F00000TIYN,BHP Group PLC,6.95,GlaxoSmithKline PLC,5.87,Anglo American PLC,4.69,Legal & General Group PLC,4.01,Prudential PLC,3.92,RELX PLC,3.41,Croda International PLC,3.26,Tesco PLC,3.09,Intermediate Capital Group PLC,3.02,,
F00000O629,BHP Group PLC,6.95,GlaxoSmithKline PLC,5.87,Anglo American PLC,4.69,Legal & General Group PLC,4.01,Prudential PLC,3.92,RELX PLC,3.41,Croda International PLC,3.26,Tesco PLC,3.09,Intermediate Capital Group PLC,3.02,,
F00000ZYFX,BHP Group PLC,6.95,GlaxoSmithKline PLC,5.87,Anglo American PLC,4.69,Legal & General Group PLC,4.01,Prudential PLC,3.92,RELX PLC,3.41,Croda International PLC,3.26,Tesco PLC,3.09,Intermediate Capital Group PLC,3.02,,
F0GBR04MNH,Rio Tinto PLC,6.12,Prudential PLC,5.29,Burberry Group PLC,5.28,Unilever PLC,4.58,RELX PLC,4.48,Smith & Nephew PLC,4.35,Legal & General Group PLC,4.26,Kerry Group PLC Class A,3.61,BHP Group PLC,3.61,Next PLC,3.53
F00000QLNB,Rio Tinto PLC,6.12,Prudential PLC,5.29,Burberry Group PLC,5.28,Unilever PLC,4.58,RELX PLC,4.48,Smith & Nephew PLC,4.35,Legal & General Group PLC,4.26,Kerry Group PLC Class A,3.61,BHP Group PLC,3.61,Next PLC,3.53
F0GBR04RXW,Anglo American PLC,5.87,WPP PLC,4.44,Standard Chartered PLC,4.2,Tesco PLC,3.83,Imperial Brands PLC,3.7,Aviva PLC,3.66,GlaxoSmithKline PLC,3.65,Legal & General Group PLC,3.48,BHP Group PLC,3.46,Pearson PLC,3.26
F00000OK2B,Anglo American PLC,5.87,WPP PLC,4.44,Standard Chartered PLC,4.2,Tesco PLC,3.83,Imperial Brands PLC,3.7,Aviva PLC,3.66,GlaxoSmithKline PLC,3.65,Legal & General Group PLC,3.48,BHP Group PLC,3.46,Pearson PLC,3.26
F0GBR04S19,Frasers Group PLC,5.77,Games Workshop Group PLC,4.68,Spectris PLC,4.28,CMC Markets PLC,3.27,Man Group PLC,3.2,Inchcape PLC,3.11,Telecom Plus PLC,3.04,Fisher (James) & Sons PLC,2.86,Vistry Group PLC,2.75,Dechra Pharmaceuticals PLC,2.7
F00000QLN9,Frasers Group PLC,5.77,Games Workshop Group PLC,4.68,Spectris PLC,4.28,CMC Markets PLC,3.27,Man Group PLC,3.2,Inchcape PLC,3.11,Telecom Plus PLC,3.04,Fisher (James) & Sons PLC,2.86,Vistry Group PLC,2.75,Dechra Pharmaceuticals PLC,2.7
F0GBR04E5D,Anglo American Plc,5.37,Tesco Plc,5.33,Bhp Group Plc,5.23,Glaxosmithkline Plc,4.92,Wpp Plc,4.37,Standard Chartered Plc,4.34,Legal & General Group Plc,4.2,Imperial Brands Plc,3.58,Aviva Plc,3.49,Qinetiq Group Plc,2.96
F0GBR04M3Y,Anglo American Plc,5.37,Tesco Plc,5.33,Bhp Group Plc,5.23,Glaxosmithkline Plc,4.92,Wpp Plc,4.37,Standard Chartered Plc,4.34,Legal & General Group Plc,4.2,Imperial Brands Plc,3.58,Aviva Plc,3.49,Qinetiq Group Plc,2.96
F0GBR05A4S,Anglo American Plc,5.37,Tesco Plc,5.33,Bhp Group Plc,5.23,Glaxosmithkline Plc,4.92,Wpp Plc,4.37,Standard Chartered Plc,4.34,Legal & General Group Plc,4.2,Imperial Brands Plc,3.58,Aviva Plc,3.49,Qinetiq Group Plc,2.96
F0GBR06LYY,GlaxoSmithKline PLC,2.49,WPP PLC,2.44,Unilever PLC,2.36,BP PLC,2.27,Aviva PLC,2.14,BT Group PLC,2.11,QinetiQ Group PLC,1.95,Anglo American PLC,1.85,,,,
F0GBR06N2I,Anglo American PLC,2.51,Rio Tinto PLC,2.36,BP PLC,2.24,GlaxoSmithKline PLC,2.06,Rightmove PLC,1.92,Barclays PLC,1.89,BHP Group PLC,1.88,,,,,,
F0GBR06MOS,AstraZeneca PLC,3.56,GlaxoSmithKline PLC,3.53,Royal Dutch Shell PLC B,3.1,Imperial Brands PLC,3.05,BP PLC,2.87,BT Group PLC,2.35,Royal Mail PLC,2.05,Pearson PLC,2,,,,
F0GBR06XRM,AstraZeneca PLC,3.56,GlaxoSmithKline PLC,3.53,Royal Dutch Shell PLC B,3.1,Imperial Brands PLC,3.05,BP PLC,2.87,BT Group PLC,2.35,Royal Mail PLC,2.05,Pearson PLC,2,,,,
F0GBR06XRN,AstraZeneca PLC,3.56,GlaxoSmithKline PLC,3.53,Royal Dutch Shell PLC B,3.1,Imperial Brands PLC,3.05,BP PLC,2.87,BT Group PLC,2.35,Royal Mail PLC,2.05,Pearson PLC,2,,,,
F0GBR04MY3,Unilever PLC,5.59,Croda International PLC,4.7,GlaxoSmithKline PLC,4.52,AstraZeneca PLC,4.14,National Grid PLC,4.11,Legal & General Group PLC,3.43,John Laing Group PLC,3.07,Kingspan Group PLC,2.99,Johnson Matthey PLC,2.94,Tomra Systems ASA,2.92
F00000PZHP,Unilever PLC,5.59,Croda International PLC,4.7,GlaxoSmithKline PLC,4.52,AstraZeneca PLC,4.14,National Grid PLC,4.11,Legal & General Group PLC,3.43,John Laing Group PLC,3.07,Kingspan Group PLC,2.99,Johnson Matthey PLC,2.94,Tomra Systems ASA,2.92
F00000YQMD,Unilever PLC,5.59,Croda International PLC,4.7,GlaxoSmithKline PLC,4.52,AstraZeneca PLC,4.14,National Grid PLC,4.11,Legal & General Group PLC,3.43,John Laing Group PLC,3.07,Kingspan Group PLC,2.99,Johnson Matthey PLC,2.94,Tomra Systems ASA,2.92
F0GBR04S4I,AstraZeneca PLC,5.58,GlaxoSmithKline PLC,4.96,Legal & General Group PLC,4.25,Croda International PLC,3.97,Prudential PLC,2.96,John Laing Group PLC,2.93,National Grid PLC,2.86,Whitbread PLC,2.83,Pets at Home Group PLC,2.79,Pearson PLC,2.69
F0GBR06OMD,AstraZeneca PLC,5.58,GlaxoSmithKline PLC,4.96,Legal & General Group PLC,4.25,Croda International PLC,3.97,Prudential PLC,2.96,John Laing Group PLC,2.93,National Grid PLC,2.86,Whitbread PLC,2.83,Pets at Home Group PLC,2.79,Pearson PLC,2.69
F00000PZHQ,AstraZeneca PLC,5.58,GlaxoSmithKline PLC,4.96,Legal & General Group PLC,4.25,Croda International PLC,3.97,Prudential PLC,2.96,John Laing Group PLC,2.93,National Grid PLC,2.86,Whitbread PLC,2.83,Pets at Home Group PLC,2.79,Pearson PLC,2.69
F00000YQME,AstraZeneca PLC,5.58,GlaxoSmithKline PLC,4.96,Legal & General Group PLC,4.25,Croda International PLC,3.97,Prudential PLC,2.96,John Laing Group PLC,2.93,National Grid PLC,2.86,Whitbread PLC,2.83,Pets at Home Group PLC,2.79,Pearson PLC,2.69
F0GBR04IBK,AstraZeneca PLC,4.36,Royal Dutch Shell PLC B,3.93,Unilever PLC,3.88,GlaxoSmithKline PLC,3.75,Rio Tinto PLC,3.47,HSBC Holdings PLC,2.82,BHP Group PLC,2.39,BP PLC,2.16,Diageo PLC,2.09,British American Tobacco PLC,2.06
F00000YQNH,AstraZeneca PLC,4.36,Royal Dutch Shell PLC B,3.93,Unilever PLC,3.88,GlaxoSmithKline PLC,3.75,Rio Tinto PLC,3.47,HSBC Holdings PLC,2.82,BHP Group PLC,2.39,BP PLC,2.16,Diageo PLC,2.09,British American Tobacco PLC,2.06
F0GBR04MY7,GlaxoSmithKline PLC,4.21,Rio Tinto PLC,4.2,AstraZeneca PLC,4.05,Royal Dutch Shell PLC B,3.35,Unilever PLC,3.3,BHP Group PLC,3.09,Vodafone Group PLC,2.61,HSBC Holdings PLC,2.32,Imperial Brands PLC,2.07,RELX PLC,1.93
F0GBR05AAU,GlaxoSmithKline PLC,4.21,Rio Tinto PLC,4.2,AstraZeneca PLC,4.05,Royal Dutch Shell PLC B,3.35,Unilever PLC,3.3,BHP Group PLC,3.09,Vodafone Group PLC,2.61,HSBC Holdings PLC,2.32,Imperial Brands PLC,2.07,RELX PLC,1.93
F00000YQNJ,GlaxoSmithKline PLC,4.21,Rio Tinto PLC,4.2,AstraZeneca PLC,4.05,Royal Dutch Shell PLC B,3.35,Unilever PLC,3.3,BHP Group PLC,3.09,Vodafone Group PLC,2.61,HSBC Holdings PLC,2.32,Imperial Brands PLC,2.07,RELX PLC,1.93
F0GBR06M63,Smith & Nephew PLC,6.85,Rio Tinto PLC,6.35,Prudential PLC,5.31,Unilever PLC,5.14,Legal & General Group PLC,4.75,RELX PLC,4.52,Burberry Group PLC,4.15,UNITE Group PLC,4.1,GlaxoSmithKline PLC,3.9,Next PLC,3.47
F00000TPCR,Royal Mail PLC,7.29,Anglo American PLC,6.26,Pearson PLC,5.43,NatWest Group PLC,5.38,Barclays PLC,4.82,BP PLC,4.43,Aviva PLC,4.32,Royal Dutch Shell PLC B,4.32,Standard Chartered PLC,4.25,Tesco PLC,4.1
F000000GR3,InterContinental Hotels Group PLC,5.76,Diageo PLC,5.57,Taylor Wimpey PLC,5.37,Howden Joinery Group PLC,5.36,AstraZeneca PLC,5.28,Lloyds Banking Group PLC,5.16,Barclays PLC,5.08,Rio Tinto PLC,4.9,IntegraFin Holdings PLC,4.84,AJ Bell PLC,4.62
F00000LWQR,InterContinental Hotels Group PLC,5.76,Diageo PLC,5.57,Taylor Wimpey PLC,5.37,Howden Joinery Group PLC,5.36,AstraZeneca PLC,5.28,Lloyds Banking Group PLC,5.16,Barclays PLC,5.08,Rio Tinto PLC,4.9,IntegraFin Holdings PLC,4.84,AJ Bell PLC,4.62
F00000Q8Q2,InterContinental Hotels Group PLC,5.76,Diageo PLC,5.57,Taylor Wimpey PLC,5.37,Howden Joinery Group PLC,5.36,AstraZeneca PLC,5.28,Lloyds Banking Group PLC,5.16,Barclays PLC,5.08,Rio Tinto PLC,4.9,IntegraFin Holdings PLC,4.84,AJ Bell PLC,4.62
F00000W6D8,Unilever PLC,4.48,Rio Tinto PLC,4.37,Games Workshop Group PLC,4.19,Legal & General Group PLC,3.84,Lundin Energy AB,3.49,BHP Group PLC,3.47,Softcat PLC,3.4,British American Tobacco PLC,3.39,Berkeley Group Holdings (The) PLC,3.29,RELX PLC,3.19
F0GBR06M62,Smith & Nephew PLC,6.85,Rio Tinto PLC,6.35,Prudential PLC,5.31,Unilever PLC,5.14,Legal & General Group PLC,4.75,RELX PLC,4.52,Burberry Group PLC,4.15,UNITE Group PLC,4.1,GlaxoSmithKline PLC,3.9,Next PLC,3.47
F0GBR04S2M,Smith & Nephew PLC,6.85,Rio Tinto PLC,6.35,Prudential PLC,5.31,Unilever PLC,5.14,Legal & General Group PLC,4.75,RELX PLC,4.52,Burberry Group PLC,4.15,UNITE Group PLC,4.1,GlaxoSmithKline PLC,3.9,Next PLC,3.47
F00000YQNK,Smith & Nephew PLC,6.85,Rio Tinto PLC,6.35,Prudential PLC,5.31,Unilever PLC,5.14,Legal & General Group PLC,4.75,RELX PLC,4.52,Burberry Group PLC,4.15,UNITE Group PLC,4.1,GlaxoSmithKline PLC,3.9,Next PLC,3.47
F0GBR04S2V,Keller Group PLC,2.49,NCC Group PLC,2.41,Spire Healthcare Group PLC,2.39,MITIE Group PLC,2.27,Oxford Instruments PLC,2.14,XP Power Ltd,2.13,Games Workshop Group PLC,2.11,Clarkson PLC,2.11,Savills PLC,2.1,IP Group PLC,2.09
F0GBR051NU,Keller Group PLC,2.49,NCC Group PLC,2.41,Spire Healthcare Group PLC,2.39,MITIE Group PLC,2.27,Oxford Instruments PLC,2.14,XP Power Ltd,2.13,Games Workshop Group PLC,2.11,Clarkson PLC,2.11,Savills PLC,2.1,IP Group PLC,2.09
F00000MEXO,Royal Dutch Shell PLC B,4.51,BP PLC,4.43,Eni SpA,4.19,Aviva PLC,3.98,Imperial Brands PLC,3.88,Anglo American PLC,3.63,Sainsbury (J) PLC,3.51,,,,,,
F00000Y0PH,Anglo American PLC,5.71,BHP Group PLC,3.9,WPP PLC,3.74,Tesco PLC,3.7,GlaxoSmithKline PLC,3.67,Legal & General Group PLC,3.55,Standard Chartered PLC,3.5,Imperial Brands PLC,3.46,Pearson PLC,3.14,Aviva PLC,3.08
F0GBR06KYC,Aviva PLC,4.88,BP PLC,4.63,Barclays PLC,4.2,Royal Mail PLC,4.03,WPP PLC,3.94,Sainsbury (J) PLC,3.93,Pearson PLC,3.55,Marks & Spencer Group PLC,3.43,NatWest Group PLC,3.36,,
F0GBR059Y0,GlaxoSmithKline PLC,5.09,Rio Tinto PLC,4.57,Legal & General Group PLC,4.38,BHP Group PLC,4.32,AstraZeneca PLC,4.2,Anglo American PLC,3.8,Prudential PLC,3.26,Whitbread PLC,3.25,Pearson PLC,3.22,,
F00000MEXQ,Rio Tinto PLC,6.12,Prudential PLC,5.29,Burberry Group PLC,5.28,Unilever PLC,4.58,RELX PLC,4.48,Smith & Nephew PLC,4.35,Legal & General Group PLC,4.26,Kerry Group PLC Class A,3.61,BHP Group PLC,3.61,Next PLC,3.53
F00000MQQW,Anglo American PLC,5.87,WPP PLC,4.44,Standard Chartered PLC,4.2,Tesco PLC,3.83,Imperial Brands PLC,3.7,Aviva PLC,3.66,GlaxoSmithKline PLC,3.65,Legal & General Group PLC,3.48,BHP Group PLC,3.46,Pearson PLC,3.26
F00000NBKE,Frasers Group PLC,5.77,Games Workshop Group PLC,4.68,Spectris PLC,4.28,CMC Markets PLC,3.27,Man Group PLC,3.2,Inchcape PLC,3.11,Telecom Plus PLC,3.04,Fisher (James) & Sons PLC,2.86,Vistry Group PLC,2.75,Dechra Pharmaceuticals PLC,2.7
F0GBR06XR2,GlaxoSmithKline PLC,2.49,WPP PLC,2.44,Unilever PLC,2.36,BP PLC,2.27,Aviva PLC,2.14,BT Group PLC,2.11,QinetiQ Group PLC,1.95,Anglo American PLC,1.85,,,,
F00000W6D7,Unilever PLC,4.45,Rio Tinto PLC,4.43,Games Workshop Group PLC,4,Legal & General Group PLC,3.78,Lundin Energy AB,3.68,Softcat PLC,3.48,British American Tobacco PLC,3.41,Berkeley Group Holdings (The) PLC,3.27,RELX PLC,3.24,BHP Group PLC,3.13
F0GBR06L2G,Rio Tinto PLC,4.94,BHP Group PLC,3.57,Unilever PLC,3.53,RELX PLC,2.5,Anglo American PLC,2.4,Legal & General Group PLC,2.08,Ashtead Group PLC,2,AstraZeneca PLC,1.99,Berkeley Group Holdings (The) PLC,1.96,Gamma Communications PLC,1.85
F0GBR04E06,Legal & General Group PLC,4.65,Unilever PLC,4.44,Rio Tinto PLC,4.33,BHP Group PLC,4.23,Berkeley Group Holdings (The) PLC,4.07,Lundin Energy AB,3.8,Anglo American PLC,3.75,Hilton Food Group PLC,3.33,Associated British Foods PLC,3.09,Polar Capital Holdings PLC,2.72
F000000FW2,NatWest Group PLC,3.17,Standard Chartered PLC,2.96,Centrica PLC,2.65,Eni SpA,2.53,Citizen Watch Co Ltd,2.43,Publicis Groupe SA,2.16,PJSC Lukoil ADR,2.12,Morrison (Wm) Supermarkets PLC,2.12,Royal Dutch Shell PLC B,2.1,Intel Corp,2.08
F00000QLNR,NatWest Group PLC,3.17,Standard Chartered PLC,2.96,Centrica PLC,2.65,Eni SpA,2.53,Citizen Watch Co Ltd,2.43,Publicis Groupe SA,2.16,PJSC Lukoil ADR,2.12,Morrison (Wm) Supermarkets PLC,2.12,Royal Dutch Shell PLC B,2.1,Intel Corp,2.08
F00000NBKA,NatWest Group PLC,3.17,Standard Chartered PLC,2.96,Centrica PLC,2.65,Eni SpA,2.53,Citizen Watch Co Ltd,2.43,Publicis Groupe SA,2.16,PJSC Lukoil ADR,2.12,Morrison (Wm) Supermarkets PLC,2.12,Royal Dutch Shell PLC B,2.1,Intel Corp,2.08
F0GBR04RWU,Royal Dutch Shell PLC B,4.48,BP PLC,4.4,Eni SpA,4.16,Aviva PLC,3.95,Imperial Brands PLC,3.86,Anglo American PLC,3.61,Sainsbury (J) PLC,3.49,GlaxoSmithKline PLC,3.43,,,,
F00000QLNL,Royal Dutch Shell PLC B,4.48,BP PLC,4.4,Eni SpA,4.16,Aviva PLC,3.95,Imperial Brands PLC,3.86,Anglo American PLC,3.61,Sainsbury (J) PLC,3.49,GlaxoSmithKline PLC,3.43,,,,
F00000MEXM,Royal Dutch Shell PLC B,4.48,BP PLC,4.4,Eni SpA,4.16,Aviva PLC,3.95,Imperial Brands PLC,3.86,Anglo American PLC,3.61,Sainsbury (J) PLC,3.49,GlaxoSmithKline PLC,3.43,,,,
F0000003ID,Royal Dutch Shell PLC B,4.51,BP PLC,4.43,Eni SpA,4.19,Aviva PLC,3.98,Imperial Brands PLC,3.88,Anglo American PLC,3.63,Sainsbury (J) PLC,3.51,,,,,,
F00000QLNJ,Royal Dutch Shell PLC B,4.51,BP PLC,4.43,Eni SpA,4.19,Aviva PLC,3.98,Imperial Brands PLC,3.88,Anglo American PLC,3.63,Sainsbury (J) PLC,3.51,,,,,,
F000000L24,NatWest Group PLC,3.32,Standard Chartered PLC,3.06,Centrica PLC,2.75,Eni SpA,2.65,Publicis Groupe SA,2.26,,,,,,,,,,
F000000GXH,NatWest Group PLC,3.32,Standard Chartered PLC,3.06,Centrica PLC,2.75,Eni SpA,2.65,Publicis Groupe SA,2.26,,,,,,,,,,
F000000GXS,NatWest Group PLC,3.32,Standard Chartered PLC,3.06,Centrica PLC,2.75,Eni SpA,2.65,Publicis Groupe SA,2.26,,,,,,,,,,
F000000GXQ,NatWest Group PLC,3.32,Standard Chartered PLC,3.06,Centrica PLC,2.75,Eni SpA,2.65,Publicis Groupe SA,2.26,,,,,,,,,,
F000000GXR,NatWest Group PLC,3.32,Standard Chartered PLC,3.06,Centrica PLC,2.75,Eni SpA,2.65,Publicis Groupe SA,2.26,,,,,,,,,,
F0GBR06KPV,NatWest Group PLC,3.22,Standard Chartered PLC,2.97,Centrica PLC,2.67,Eni SpA,2.58,Citizen Watch Co Ltd,2.49,Publicis Groupe SA,2.2,PJSC Lukoil ADR,2.15,Royal Dutch Shell PLC B,2.13,Morrison (Wm) Supermarkets PLC,2.13,Intel Corp,2.11
F0GBR061M6,NatWest Group PLC,3.22,Standard Chartered PLC,2.97,Centrica PLC,2.67,Eni SpA,2.58,Citizen Watch Co Ltd,2.49,Publicis Groupe SA,2.2,PJSC Lukoil ADR,2.15,Royal Dutch Shell PLC B,2.13,Morrison (Wm) Supermarkets PLC,2.13,Intel Corp,2.11
F0GBR06KPT,NatWest Group PLC,3.22,Standard Chartered PLC,2.97,Centrica PLC,2.67,Eni SpA,2.58,Citizen Watch Co Ltd,2.49,Publicis Groupe SA,2.2,PJSC Lukoil ADR,2.15,Royal Dutch Shell PLC B,2.13,Morrison (Wm) Supermarkets PLC,2.13,Intel Corp,2.11
F0GBR061OA,NatWest Group PLC,3.22,Standard Chartered PLC,2.97,Centrica PLC,2.67,Eni SpA,2.58,Citizen Watch Co Ltd,2.49,Publicis Groupe SA,2.2,PJSC Lukoil ADR,2.15,Royal Dutch Shell PLC B,2.13,Morrison (Wm) Supermarkets PLC,2.13,Intel Corp,2.11
F0GBR06IIV,NatWest Group PLC,3.22,Standard Chartered PLC,2.97,Centrica PLC,2.67,Eni SpA,2.58,Citizen Watch Co Ltd,2.49,Publicis Groupe SA,2.2,PJSC Lukoil ADR,2.15,Royal Dutch Shell PLC B,2.13,Morrison (Wm) Supermarkets PLC,2.13,Intel Corp,2.11
F0GBR061LT,NatWest Group PLC,3.22,Standard Chartered PLC,2.97,Centrica PLC,2.67,Eni SpA,2.58,Citizen Watch Co Ltd,2.49,Publicis Groupe SA,2.2,PJSC Lukoil ADR,2.15,Royal Dutch Shell PLC B,2.13,Morrison (Wm) Supermarkets PLC,2.13,Intel Corp,2.11
F0GBR06KPU,NatWest Group PLC,3.22,Standard Chartered PLC,2.97,Centrica PLC,2.67,Eni SpA,2.58,Citizen Watch Co Ltd,2.49,Publicis Groupe SA,2.2,PJSC Lukoil ADR,2.15,Royal Dutch Shell PLC B,2.13,Morrison (Wm) Supermarkets PLC,2.13,Intel Corp,2.11
F0GBR061O7,NatWest Group PLC,3.22,Standard Chartered PLC,2.97,Centrica PLC,2.67,Eni SpA,2.58,Citizen Watch Co Ltd,2.49,Publicis Groupe SA,2.2,PJSC Lukoil ADR,2.15,Royal Dutch Shell PLC B,2.13,Morrison (Wm) Supermarkets PLC,2.13,Intel Corp,2.11
F0GBR06KK8,NatWest Group PLC,3.22,Standard Chartered PLC,2.97,Centrica PLC,2.67,Eni SpA,2.58,Citizen Watch Co Ltd,2.49,Publicis Groupe SA,2.2,PJSC Lukoil ADR,2.15,Royal Dutch Shell PLC B,2.13,Morrison (Wm) Supermarkets PLC,2.13,Intel Corp,2.11
F0GBR061O9,NatWest Group PLC,3.22,Standard Chartered PLC,2.97,Centrica PLC,2.67,Eni SpA,2.58,Citizen Watch Co Ltd,2.49,Publicis Groupe SA,2.2,PJSC Lukoil ADR,2.15,Royal Dutch Shell PLC B,2.13,Morrison (Wm) Supermarkets PLC,2.13,Intel Corp,2.11
